Page ID,Page name,Disclaimer,Amount spent (ZAR)
136956534616,Times LIVE,TimesLIVE,≤100
1442286572460668,Inside Education,Inside Education,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
1271402709601865,HEALA,HEALA,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
2145594122138312,Action Society,Action Society,≤100
105577705811527,Bwnceofficial,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105328907855267,Sarah Chen-Spellings,These ads ran without a disclaimer,≤100
124109327256894,Dra. Ângela Pistão,These ads ran without a disclaimer,≤100
109000355184790,Black Girls Shred,These ads ran without a disclaimer,≤100
