Page ID,Page name,Disclaimer,Amount spent (PYG)
102266292553995,Sucia Política,Diego Ricardo Ramírez,49665
325540631525675,En La Tecla,En la Tecla,33180
1468570519872644,Santiago Peña,PRANA SA,22018
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,15066
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,10324
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,7783
105902187763083,Edgar A. Colmán - Ministro de la Juventud,Edgar Abdón Colmán Miranda,7339
1510805942583059,Norma Zarate de Monges,Norma Zarate,4895
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,3699
517426394969535,Ricardo Canese,Ricardo Canese,3438
1151984808290856,Hugo Portillo,Hugo Portillo,2555
241512319274531,Sixto Pereira,Sixto Pereira,2554
110665567053224,DimartinoIntendente,Jorge Dimartino,2192
101557432041474,Levi Leguizamón,Levi Leguizamón,1917
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,1675
125249971414945,Hugo Meza,Hugo Joel Meza,1210
102940895895901,Victor Herreros Gimenez,Victor Herreros,1126
105545157610039,Euclides Acevedo,Euclides Roberto Acevedo Candia,1030
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,881
725834240910220,Noticiero Paraguay,Noticiero Paraguay,708
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,592
110258800564741,Ing. Luis Riveros,Luis Riveros,521
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,521
1365651890238610,Soberanía Paraguay,Prensa_Py,378
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,376
802326039966661,Paraguayo Cubas Colomés,These ads ran without a disclaimer,333
181461032397199,Billy Vaesken,Billy Vaesken,321
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,299
107706177740738,Periodismo 29,Periodismo 29,273
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,244
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,216
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,216
170330755094107,Marcelo Ramirez,Marcelo Ramirez,200
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,137
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,≤100
292129440851133,CropLife Latin America,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
1094373423935985,German Solinger,Grissel Zárate Sotelo,≤100
149940008355432,CRV International,These ads ran without a disclaimer,≤100
202225953152762,Yomeanimo,These ads ran without a disclaimer,≤100
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
106008797475136,Nicolás Verón,Gilberto Nicolas Veron Benitez,≤100
1952938905035783,Dialektika,These ads ran without a disclaimer,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
