Page ID,Page name,Disclaimer,Amount spent (PYG)
303795153430459,Capitán Apodaca - Gobernador,Adventura,221123
1468570519872644,Santiago Peña,PRANA SA,136324
106558471428086,Diego Armando Prieto,Diego Armando Prieto,94385
532716330164048,Sole Núñez,PautaPY,50621
102917519228790,Bruno Defelippe,PautaPY,43030
108897622115536,Dra. Liliana Ferreira Benitez,Dra. Liliana Ferreira Benitez,39671
101684376194219,Se Van Paraguay,Solucionet Global,34882
196599783696918,Efrain Alegre,Comunicá,28066
110447625137045,Pilar Callizo,PautaPY,26174
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,16337
241512319274531,Sixto Pereira,Sixto Pereira,14230
110258800564741,Ing. Luis Riveros,Luis Riveros,7807
153958777947957,Paulo Reichardt,Paulo Reichardt,7589
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,7179
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,7179
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,7179
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,6267
102467002671611,Jorge Heisecke,Jorge Heisecke,6137
647864758888200,Seba Garcia,Sebastian Garcia,3298
108839041769929,José López,Hugo Alfonso Aquino Diaz,3050
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,2954
517426394969535,Ricardo Canese,Ricardo Canese,2904
100188219465134,Senador Derlis Osorio,Senador Derlis Osorio,2737
109626041763537,Natalicio Chase,Global Agencia,2089
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,2045
114061877001545,Víctor Pecci,Esencia News SA,1839
196406677113756,Rafael Filizzola,Comunicá,1652
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,1518
1927558977499398,Carolina Rivas,Eusebio Vera,1503
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,1387
106779001870381,Paulina Villanueva Senadora 2023-2028,Eusebio Villanueva,1212
2158618391031667,Najeeb Amado,Najeeb Amado,1197
125314197496488,Carlos Filizzola,Carlos Filizzola,1120
724051717643013,Miguel Prieto,Miguel Prieto,971
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,905
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,885
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,883
1692624097481207,Mujeres GANAR,Mujeres GANAR,756
113754124679469,Máximo Barreto,Nito León,753
550298315040554,Marcelo Soto,Marcelo Soto,680
112866004765581,Taurino González,Elias Escobar Fernández,578
389023378228009,Fran Arrúa,Fran Arrúa,572
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,528
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,527
111157821719874,Sonia Fleitas Senadora,Sonia Fleitas,406
105965072245135,Jazmin Girala - Concejal Departamental,Rocio Jazmin Janice Girala Ayala,386
1480283795370502,Jorge Avalos Mariño Diputado Nacional,Omar Fretes,376
103246656063028,Tulio Díaz Diputado,SHOWVID Marketing Político,343
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,307
101113432037400,Laisha cardozo,Laisha Elena Cardozo Acosta,255
109846981881280,Arlene Aquino Morel,Edith Arlene Aquino Morel,246
111914702306103,Enrique Riera Escudero,Enrique Riera Escudero,234
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,207
105787598141250,Ever Rojas Borja,IMAGEN DE GOBIERNO,160
842006342844392,Pautas Políticas Py,Pautas Políticas Py,150
104694559049063,Victoria Caballero,Francisca Victoria Caballero De Rojas,144
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,136
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,128
479854358878952,Marta Marques -Senadora,Andrea Beatriz Rojas Pereira,127
614795685343483,Belén Maldonado,Belén Maldonado,122
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,≤100
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,≤100
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,≤100
943824938962084,Luis Fernando,Luis Carlos Arce,≤100
100718802707642,mauriespinolapy,These ads ran without a disclaimer,≤100
102807336045429,Benjamín Marecos Senador 2023,Benjamín Marecos Senador 2023,≤100
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,≤100
103681832340596,Kpeto Cano,Eusebio Vera,≤100
101304192456744,carososky,These ads ran without a disclaimer,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
103429818624929,Edu Garay,Eduardo Garay,≤100
494142067630375,Mercedes de Buzó,These ads ran without a disclaimer,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100
100566575581065,Ramón Montanía,Ramón Montania Fernandez,≤100
102984361463961,Igrow Academy,These ads ran without a disclaimer,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
728191990526103,Nelson Espinola,Nelson Espinola,≤100
161156667809582,Leo Rubin,Leo Rubín,≤100
184972574890976,Sec. de Extensión FCE-UNC,These ads ran without a disclaimer,≤100
