Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,328
102516258668317,Siza Water,Fahim N Farzanah Dawood,198
136956534616,Times LIVE,TimesLIVE,161
133307190069756,Amnesty International South Africa,Amnesty International South Africa,143
6011868110,Democratic Alliance,Democratic Alliance,139
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,119
102765088210163,Action SA,ActionSA,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
2145594122138312,Action Society,Action Society,≤100
107169379305548,TLU SA,TLU SA,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
103278761413963,Empowering SA,Empowering SA,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
165246196904704,Sakeliga,Sakeliga,≤100
311936835992045,Dear South Africa,DearSA,≤100
107548007405897,Positive Kingdom Politics - Rather Build than Break our South Africa,These ads ran without a disclaimer,≤100
144985128871748,City of Cape Town,Sanelisiwe Owethu Ntabeni,≤100
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
138756620064262,Fanack.com of the Middle East and North Africa,These ads ran without a disclaimer,≤100
102591285814215,Seamocks,These ads ran without a disclaimer,≤100
