Page ID,Page name,Disclaimer,Amount spent (ZAR)
142220055851036,Electoral Commission of South Africa (IEC),These ads ran without a disclaimer,1527
102268322635915,The Finance Daily,The Finance Daily,401
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
200901800033158,DA Makana,Democratic Alliance,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
2145594122138312,Action Society,Action Society,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
103365894972330,Find Your Adventure,These ads ran without a disclaimer,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
113893111338138,minister_of_ger30,These ads ran without a disclaimer,≤100
103106768897128,Councillor Sakhile Mngadi,Sakhile Mngadi,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
108096858922548,The People's Movement,These ads ran without a disclaimer,≤100
106426589071573,Bathabile Dlamini for ANCWL President,These ads ran without a disclaimer,≤100
100627069630168,Cecília Martins,These ads ran without a disclaimer,≤100
112314738439063,Hon Elisha Matambo,These ads ran without a disclaimer,≤100
2418643321715898,Daily Stickers,These ads ran without a disclaimer,≤100
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100
105558698809934,SRNE Solar,These ads ran without a disclaimer,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
