Page ID,Page name,Disclaimer,Amount spent (ZAR)
336794296437261,DA GPL,DA Gauteng Provincial Legislature,815
136956534616,Times LIVE,TimesLIVE,464
102765088210163,Action SA,ActionSA,368
6011868110,Democratic Alliance,Democratic Alliance,246
195909420099,Solidariteit,Solidariteit,216
116657351312927,Pledge To Vote SA,Pledge to Vote,161
106172744063430,The Daily Friend,The Daily Friend,132
2145594122138312,Action Society,Action Society,124
119736861394881,Financial Mail,BusinessLIVE,117
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
1269614596416020,National Education Collaboration Trust,These ads ran without a disclaimer,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
103763324999136,runmyerrandssa,These ads ran without a disclaimer,≤100
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
113800037972992,Przyjaciele dla Ukrainy- Friends for Ukraine - Друзі для України,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
100560018492548,Gogo Makhanyakude,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
286506558722350,Inside Politics,Inside Politics,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
117355827922055,Ian Kilbride,These ads ran without a disclaimer,≤100
629021617133721,Judges Matter,Judges Matter,≤100
10150139011205084,Cape Independence Party - Vote Capexit,Cape Independence Party,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
309597192497421,Nehemiah Network,These ads ran without a disclaimer,≤100
104883172658418,Mmeli Mkhonto,These ads ran without a disclaimer,≤100
105855815902499,jlragency,These ads ran without a disclaimer,≤100
100305849167750,Born To Know,These ads ran without a disclaimer,≤100
