Page ID,Page name,Disclaimer,Amount spent (CLP)
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional E-18,Agustin Orrego,92449
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,88714
1106638076061044,Carlos Recondo,Carlos Recondo,22695
104091048494909,"Carola Cabeza, Consejera Constitucional",Carola Andrea Cabeza Fuentes,20499
1366892303449939,Partido Republicano,Partido Republicano,18567
119639157745671,Pedro Omar Lamas E-20 Consejero Constitucional,Pedro Omar Lamas Gutierrez,9761
1396460303715065,Carozzi,Carozzi,7135
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,3412
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,3264
256214294989170,DaleProfe,daleProfe,2347
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,1959
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,1863
214215822426016,Punto Prensa,Punto Prensa SPA,1715
115416134825688,Marila Barrientos,Marila Loreto Barrientos Triviños,1673
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,1585
418281855197789,Democracia Cristiana,Democracia Cristiana,1483
251004928252260,Quieroelegir,Quieroelegir,1450
1548643738480723,Asistencia Deudores,Asistencia Deudores,1415
100629246179774,Arturo Phillips,Arturo Phillips,1351
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,1141
580663538777736,Consejo Minero,Feedback Comunicaciones,1115
628303047364442,Dr. Marco Antonio Núñez,Marco Antonio Nuñez,924
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,808
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,793
105362052496422,Nancy Carola Márquez Consejera,Germán Antonio Sepúlveda Mellado,566
245004027412380,Tabita Silva D14,Tabita Sarai Silva Leiva,565
103030962615298,Chile YAAC,Chile YAAC,517
102807928808940,Marcelo Encina Muñoz,Marcelo Ricardo Encina Muñoz,508
103527991214141,Cero DICOM,Cero Dicom,498
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,481
100537472438913,Futuro Madera,Futuro Madera,381
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,327
922533087852291,Luis Malla Diputado,Luis Fabián Malla Valenzuela,255
103259918760204,Lista negra política La voz de la Muchedumbre.,Cristian Alejandro Vivian Troncoso,249
105844671644804,Senado_abierto,Senado Abierto,225
113608701652984,Victoria Trapp Moreira,Victoria Trapp Moreira,211
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,211
107339088943210,Yerko Ljubetic,Yerko Ljubetic,194
109528705408416,Eduardo Castro Ríos - Consejero Constitucional,Giovanni Riffo,191
212672485793114,Frank Sauerbaum,Frank Carlos Sauerbaum Muñoz,178
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,175
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,172
108139672208391,Josefa Balmaceda Consejera Constitucional Ñuble,Josefa Javiera Balmaceda V,157
112948331041597,Centro de Energía - FCFM - Universidad de Chile,These ads ran without a disclaimer,153
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,151
111323908481002,Comando de voz,Mario Vilches Alcaíno,144
192316264161697,Agencia de Sostenibilidad Energética,Agencia de Sostenibilidad Energética,124
