Page ID,Page name,Disclaimer,Amount spent (ZAR)
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,1263
144985128871748,City of Cape Town,City of Cape Town,383
1479166275635514,Western Cape Provincial Parliament,Western Cape Provincial Parliament,247
136956534616,Times LIVE,TimesLIVE,244
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,231
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,153
102265308016316,Al Jama-ah,Al Jama-ah,110
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
1442286572460668,Inside Education,Inside Education,≤100
2145594122138312,Action Society,Action Society,≤100
107169379305548,TLU SA,TLU SA,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
571775202881997,Democratic Alliance - Mossel Bay Constituency,Democratic Alliance Mossel Bay Constituency,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
396575854103337,Revived Music Ministry,These ads ran without a disclaimer,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
108096858922548,The People's Movement,The People's Movement,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
474558439311255,MAHLE Careers South Africa,These ads ran without a disclaimer,≤100
286638794693284,Business Day,These ads ran without a disclaimer,≤100
1523036671092230,Forum 4 Service Delivery,These ads ran without a disclaimer,≤100
142869282390688,Open Secrets ZA,These ads ran without a disclaimer,≤100
2086579854976264,"Andrew Whitfield, MP",Democratic Alliance,≤100
1090814171006609,Men's Lives Matter Too,These ads ran without a disclaimer,≤100
111326403969815,DA Nelson Mandela Bay,Democratic Alliance,≤100
204054676287947,Institute for Security Studies (ISS),These ads ran without a disclaimer,≤100
108598475453977,LAFASHIONA,These ads ran without a disclaimer,≤100
425468610983737,Culture Creators,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
102964102556890,Bettermanly - Magazine page 2,These ads ran without a disclaimer,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
102819959381651,COP28 UAE,These ads ran without a disclaimer,≤100
887289491336788,Like Really?,These ads ran without a disclaimer,≤100
312898778847834,TERRAM PACIS,These ads ran without a disclaimer,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
110099331940978,More Hackz - MediaSmarter,These ads ran without a disclaimer,≤100
106299475598378,profkevinfenton,These ads ran without a disclaimer,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
