Page ID,Page name,Disclaimer,Amount spent (BRL)
333720355130,Petrobras,These ads ran without a disclaimer,515
301774903545521,Brasil Paralelo,Brasil Paralelo,380
141627992572943,Budweiser,Ambev,262
112611878134650,Nordeste Potência,Instituto ClimaInfo,222
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,197
425215080864180,Pfizer Brasil,Pfizer,188
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,149
128802790469337,Todos Pela Educação,Todos Pela Educação,131
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
188209857893503,Ministério da Educação - MEC,These ads ran without a disclaimer,≤100
333720355130,Petrobras,Petrobrás,≤100
255804437808407,Vale,Gustavo Ferreira,≤100
198849783539777,Buscofem,Buscofem,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
111600583709247,Quartopoderalagoas,Quarto Poder Alagoas,≤100
742953452388577,Chico Holanda Filho,Francisco Holanda Costa Filho,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
347915358566226,Companhia de Danças de Diadema,These ads ran without a disclaimer,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,≤100
197698930267127,Alana,Instituto Alana,≤100
193640871262,CLAUDIA Online,Kauira Grillo,≤100
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,≤100
113165042099382,Brasil 61,Brasil 61,≤100
201878973201295,Republicanos10,Republicanos10,≤100
324961467599874,Danilo Henrique,Danilo Henrique Sampaio Moreira,≤100
391540320944905,Prefeitura de Uberlândia,Secretaria Municipal de Governo e Comunicação - SMGC,≤100
104738421003389,InvestNews BR,Easynvest,≤100
109770755848061,Suzano,Suzano SA,≤100
170166996524709,Orlando Morando,Orlando Morando Junior,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
118678938210868,SIMPI,Simpi,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
670467406494320,Deputado Estadual Coronel Salema,FERNANDO SALEMA GARÇÃO RIBEIRO,≤100
132804480113814,PwC Brasil,Pedro Martins,≤100
699334503504978,Instituto Desiderata,INS DESIDERATA,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
1786573431618328,Vitor Arouche,These ads ran without a disclaimer,≤100
207518726005432,PSTU Nacional,PSTU,≤100
914115575302130,Fundação Toyota do Brasil,Fundação Toyota do Brasil,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
301348210004428,CIEE,Victoria Vaz De Lima Santos,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
109789152161,Sou da Paz,Instituto Sou da Paz,≤100
105401972427666,कोरिया जिला भाजपा महिला मोर्चा,These ads ran without a disclaimer,≤100
306449569426246,TENA Brasil,These ads ran without a disclaimer,≤100
258088921369,TOTVS,TOTVS,≤100
103654108205888,Fonasefe,CAJUINA PRODUÇÕES E MÍDIA DIGITAL,≤100
228301373863551,Agência Pública,Agência Pública,≤100
117691720031724,Hey Nude,Nude.,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
1313633058744565,Impulsiona,Instituto Península,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
187869627968575,Roberto Tripoli,Roberto Tripoli,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
121485934617409,Embaixada da Alemanha Brasília,Claudia Seidler,≤100
158779925464,Época NEGÓCIOS,Editora Globo,≤100
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,≤100
115230991849922,O Globo,Editora Globo,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,≤100
109066365231406,ttkaique,These ads ran without a disclaimer,≤100
458245938056642,LIMPA MEU NOME,Andre Serra,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
109591311961445,Brasil em Ruínas,Marco Aurelio Machado,≤100
104490315426843,Centro Lemann,CENTRO LEMANN DE LIDERANCA PARA EQUIDADE NA EDUCACAO,≤100
506417589696816,Asbraf,ASBRAF,≤100
127789930632668,Conectas Direitos Humanos,Conectas Direitos Humanos,≤100
110130805137999,Robô Reacionário,Alétheia Brasil,≤100
143803862450980,Célio Studart,Célio Studart Barbosa,≤100
103779715064518,Uma Concertação pela Amazônia,Instituto Arapyaú de Educação e Desenvolvimento Sustentável,≤100
108575804219915,Estude Jéssica,JESSICA KAROLINE DE LIMA 01680378406,≤100
482479095211782,Dr. Jenilson Leite,Janilson Leite,≤100
2323904661180742,All Out Brasil,All Out,≤100
105486315127671,Lulagiganteoficial,ADONIS CESAR ALFONÇO TEIXEIRA,≤100
456580098466417,Voto Certo,Voto Certo,≤100
109055221354055,Esfera Brasil,ESFERA ᴮᴿ,≤100
199131420815043,Atlas Schindler,These ads ran without a disclaimer,≤100
100464309586544,Fabricio Souza,These ads ran without a disclaimer,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
108147365877214,Canal Futura,Fundação Roberto Marinho,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
105928277775208,FRED Studio Produtora De Jingles,Frede Santos,≤100
365940230709015,Fatec Osasco - Prefeito Hirant Sanazar,Stefania Felix Dos Santos,≤100
110565745233707,Dia da novidade,These ads ran without a disclaimer,≤100
270292400428299,ExxonMobil Brasil,These ads ran without a disclaimer,≤100
106295375230090,Amigo do Clima,WAYCARBON SOLUCOES AMBIENTAIS E PROJETOS DE CARBONO S.A.,≤100
100224598388174,Science Film Festival - Brasil,VINÍCIUS GUIDA ANTONIO,≤100
108936798698252,Natal em Movimento 2022,Alessandra Formagini,≤100
101933305564897,Promic,Riole,≤100
1424817660887533,Armária,Armária - Cerejeira Comércio e Serviços LTDA,≤100
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,≤100
107063348442736,Cultura Jurídica,FMR - CURSOS ONLINE LTDA,≤100
1632845003624410,Lúcio Sorge,Lucio Sorge,≤100
114341201261601,Expressão Brasil,Expressão Brasil,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
103920308461143,Observatório Social do Petróleo,Cajuína Produções e Mídia Digital,≤100
80591352579,Revista Superinteressante,Revista Superinteressante,≤100
123738945005630,Legisla Brasil,ASSOC LEGISLA BRASIL,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
615819488571542,TODXS,ASSOCIAÇÃO TODXS,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,≤100
319356418132318,Gestos,Gestos Soropositividade Comunicação e Gênero,≤100
358687161234,Proteção Animal Mundial,Proteção Animal Mundial,≤100
103039778175459,Hospitais PROADI-SUS,Hospital Alemão Oswaldo Cruz,≤100
103281755716294,ctdomarketingpolitico,Thiago Tenorio,≤100
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,≤100
108555800869440,Sleeping Giants Brasil,Sleeping Giants Brasil,≤100
1449002905244212,Te Protejo Brasil,These ads ran without a disclaimer,≤100
106525678463910,União Brasil 44,UNIÃO BRASIL,≤100
