Page ID,Page name,Disclaimer,Amount spent (BAM)
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100
197596636939679,tacno.net,Tacno.net,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
109652028193268,Revizije info,Revizije info,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
147315858633088,Istinomjer,Istinomjer,≤100
2430163100537312,Spin Info,Spin Media,≤100
1043366545682573,Стефан Гаврић - Stefan Gavrić,Стефан Гаврић,≤100
102148841573736,"Udruženje ""Za Doljanku"" Jablanica",Udruženje građana Za Doljanku,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
105372318994911,Ezrema Boškailo,Ezrema Boškailo,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
332496257320171,Alen Girt,Alen Girt,≤100
105066375012197,Kenan Magoda,Kenan Magoda,≤100
844386315584131,Volvo Construction Equipment,These ads ran without a disclaimer,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
108652212010014,Western Balkans Anti-Disinformation Hub,These ads ran without a disclaimer,≤100
116308369063243,Kambria,These ads ran without a disclaimer,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
112077024899370,Comics Stadium,These ads ran without a disclaimer,≤100
339729126948998,Samo nek' ne puca,Samo nek' ne puca,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
133098676736404,Ramo Isak,DEVDOT S.D.,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
355842527772954,Dragan Primorac,These ads ran without a disclaimer,≤100
102073756226855,Asim Aljić za gradonačelnika Živinica,Aljic Asim,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
102667249419191,GenChange,Arijana Trle,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
