Page ID,Page name,Disclaimer,Amount spent (COP)
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,52381
1174073589339169,Cauca Nos Une,Eduer Mauricio Muñoz Noguera,42081
466231057186743,Corporación Culturas Diversas,Corporación Culturas Diversas,12341
851424944887797,Meridiano Regional,Meridiano Regional,8281
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,5586
1119413181474050,El Avispero Mov,Movilizatorio,4283
1147318942107929,Todos Somos Una,DEBRAIN LLC,4000
104424924308875,Alfredo Mondragón,Alfredo Mondragón,3711
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,3308
114510821145145,Previred Popayán / Tarjeta Médica,Previred Tarjeta Médica,2630
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,2543
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,2270
485720484847795,Ciro  Alejandro Ramirez Cortés,Ciro Alejandro Ramirez Cortés,2233
107787104895388,La Ópttica Popayán,La Óptica Popayán,2064
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,1901
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,1786
224116751044855,Fundación Carvajal,Fundación Carvajal,1480
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,1311
407615769604377,Mutante,Fundación Mutante,1191
1699094717042360,Tania Fernández Sánchez,Tania Fernández Sánchez,715
1150942755027141,MMconsultor,MMconsultores,690
179003239458192,Jorge Humberto Rangel,Jorge Rangel,592
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,546
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,512
121717528487698,Confidence Chile,These ads ran without a disclaimer,338
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,327
328788654224284,JuancamiloNews,Juan Camilo Jaramillo Ospina,310
364123983794852,Alejandro Ocampo Giraldo,Sumandolab,280
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,262
114778278552099,Octavio Cardona León,Octavio Cardona León,249
275606287530,CEMEX,These ads ran without a disclaimer,248
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,237
103031081572545,Juan José Cubides,Juan José Cubides,187
200207836752561,Opinión Caribe,Opinión Caribe,180
1431777413774882,Wilson Ruiz Orejuela,Wilson Ruiz Orejuela,179
1529335724037224,Aeropuerto del Café,INTUAL,163
110095518587579,Verdad & Pruebas,Verdad & Pruebas,155
838927469815494,Diana Diago,Diana Marcela Diago,144
626538870727500,Movimiento Indignados Colombia,Diego Felipe Urrea Vanegas,142
515010172233659,Alvaro Mantilla,Alvaro Mantilla,134
1668886976475466,David Gutierrez Mantilla,Jorge Luis,126
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,121
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,≤100
1242864402475742,BC Noticias,Oscar Javiar Bayona Villada,≤100
295277256700,Concejal María Victoria Vargas Silva,Carmen Pumarejo,≤100
104194058046531,Omar Enrrique Ortega,Omar Enrrique Ortega,≤100
110195790366386,Marlon Caro,These ads ran without a disclaimer,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
2203948933156649,Oriana Zambrano Montoya,Oriana Teotiste Zambrano Montoya,≤100
33735247931,Néstor Brugés,Néstor Brugés,≤100
835710939898329,Paulina Aguinaga,Paulina Aguinaga,≤100
100481338357144,Comunas de Medellin,Comunas de Medellin,≤100
100965576129059,Por la VICTORia,These ads ran without a disclaimer,≤100
101071764864119,Dulce Veneno,Dulce Veneno,≤100
116308369063243,Kambria,These ads ran without a disclaimer,≤100
75884689790,Colectivo de Abogados,Colectivo de Abogados,≤100
446016199240073,SERGIO MENDOZA,Sergio Mendoza,≤100
1815626541807349,Agencia de Periodismo Investigativo,These ads ran without a disclaimer,≤100
105186491441647,Alvaro Narvaez Diaz,These ads ran without a disclaimer,≤100
101337536877032,William Garcia Tirado,These ads ran without a disclaimer,≤100
101325199267025,F & M Brands Global Full,These ads ran without a disclaimer,≤100
567248337111292,Comercio TV,These ads ran without a disclaimer,≤100
106620807391911,Roche,These ads ran without a disclaimer,≤100
101978933230493,DHL,These ads ran without a disclaimer,≤100
