Page ID,Page name,Disclaimer,Amount spent (ZAR)
740116816003959,Western Cape Government,Western Cape Government,194
136956534616,Times LIVE,TimesLIVE,170
581475018952196,Good,GOOD Political Party,119
478479492268974,Sunday Times ZA,Sunday Times,118
106172744063430,The Daily Friend,The Daily Friend,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
2145594122138312,Action Society,Action Society,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
102765088210163,Action SA,ActionSA,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
311936835992045,Dear South Africa,DearSA,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
102713381997638,misterkev_inspire,These ads ran without a disclaimer,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
113207578303714,Zwelakhe Simelane Simelane,These ads ran without a disclaimer,≤100
542185459585962,ChrisRosatiYoos,These ads ran without a disclaimer,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
108974874154249,Universal Peace Federation - Africa Region,These ads ran without a disclaimer,≤100
409269346074685,Soyaalmedia,These ads ran without a disclaimer,≤100
105483407786537,Swiss Zakat Foundation,These ads ran without a disclaimer,≤100
