Page ID,Page name,Disclaimer,Amount spent (JPY)
197770137236410,日本維新の会,日本維新の会,1661
1904070096535109,スマート選挙,株式会社センキョ,1054
117914038333112,自由民主党 大阪府支部連合会,自由民主党大阪府支部連合会,767
651455718373362,ハイクラスに特化した転職支援『転機』,These ads ran without a disclaimer,648
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,164
475681929154100,国連UNHCR協会,国連UNHCR協会,160
318317815171085,ワールド・ファミリー株式会社,These ads ran without a disclaimer,≤100
450923665041182,めちゃコミック（めちゃコミ）,These ads ran without a disclaimer,≤100
103914976352692,選挙ドットコム,イチニ株式会社,≤100
651801698258818,NewsTV,NewsTV,≤100
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,≤100
115247946520017,電波オークションを実現する会,Mitsumasa Kato,≤100
1238520912881527,社長のふくろう,These ads ran without a disclaimer,≤100
175812309668726,リスジョブ,These ads ran without a disclaimer,≤100
676655469036670,松下政経塾,松下政経塾,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
107353935505496,Miproyshop1,These ads ran without a disclaimer,≤100
111197998609538,正雄 さんの かぶしき 株式 とーし 投資 ノートです,These ads ran without a disclaimer,≤100
