Page ID,Page name,Disclaimer,Amount spent (GTQ)
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,382
102762215788405,VOS.gt,VOS.gt,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
187073013532,Partido VIVA,Partido Político Visión con Valores,≤100
123928580986363,Ministerio de Trabajo y Previsión Social,Ministerio de Trabajo y Previsión Social,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
107520184219093,Douglas Crispin Jóvenes en Movimiento,Dohuglas Crispin,≤100
105847462372794,Estuviéramos Mejor,Estuvieramos Mejor,≤100
115400548040796,Guate Al Día,Guate al Dia,≤100
101559144921198,Noticias San Pedro Sacatepéquez,Jennifer Lopez,≤100
119057720784594,El Búho,El Búho,≤100
104089457996473,Noticias Malacatán,Jennifer Lopez,≤100
100990022892856,Movimiento Político WINAQ Totonicapán,Ricardo Mazariegos,≤100
100193705936713,Isaias conecta,These ads ran without a disclaimer,≤100
281554395331686,República,"Republica GT, S.A.",≤100
