Page ID,Page name,Disclaimer,Amount spent (CAD)
184257548280251,Alberta NDP,Alberta's NDP,6913
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),6571
169928686425623,UFCW Local 401,UFCW Local 401,4347
270323369737229,Elections Alberta,Elections Alberta,3382
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,3293
149042028439970,Alberta Federation of Labour,Alberta Federation of Labour,2947
245013842275891,CUPE Alberta,CUPE Alberta,1583
113707256426,Rachel Notley,Alberta's NDP,1154
689157954518219,Danielle Smith,United Conservative Party,836
944819212239364,Alberta Proud,Alberta Proud,507
81178198523,Alberta Liberal Party,Alberta Liberal Party,445
105884058088671,Keep Alberta RCMP,National Police Federation,290
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,268
261752512263,Canadian Red Cross,Canadian Red Cross,253
6319213302,Heart & Stroke,Heart & Stroke,236
118040041222760,Juan Luis Garrido,Juan Luis Garrido,204
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,190
433042703535858,Prasad Panda,Prasad Panda,172
303473312998028,FedEx,FedEx,163
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,159
232428989879,Maybelline New York,Maybelline New York,153
129706287121817,Shannon Phillips,Shannon Phillips,143
9333642607,TELUS,TELUS,141
943858939120726,Nathan Neudorf,Nathan Neudorf,135
27234020592,UNICEF Canada,UNICEF Canada,121
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,121
108772958752433,Raman Athwal for Edmonton-Mill Woods UCP,Raman Athwal,118
109890168688978,Slava Cravcenco,Slava Cravcenco,105
101992516222422,Let's Vote Alberta,Let's Vote AB,102
107662208962630,Vote Kevin McLean,North 43 Design,≤100
294663684004138,Boyle Street Community Services,Boyle Street Community Services,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
2160774464156561,Rebecca Schulz,Rebecca Schulz,≤100
339682308115,Metis Nation of Alberta,Metis Nation of Alberta,≤100
117265998010119,Stop The NDP,Stop The NDP,≤100
103223222015913,Nowly,nowly,≤100
111280308508110,Astrid4Buffalo,Astrid4Buffalo,≤100
114771771541709,Richard Wong,Richard Wong,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
101504382884797,Amanpreet S. Gill,Amanpreet S. Gill,≤100
323357211657180,Matt Jones,Matthew Jones,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
109789375773145,Jeremy Nixon,Jeremy Nixon Campaign,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
100726381671981,Mickey Amery,Mickey Amery Campaign,≤100
131517023569105,Arthritis Society Canada,Arthritis Society,≤100
369841630069536,Jon Dziadyk,Jon Dziadyk,≤100
110676918090127,Kayande For Calgary Elbow NDP,Samir Kayande,≤100
1095570163799486,Tyler Shandro,United Conservative Party,≤100
1579472235633567,Christina Gray,Authorized by Alberta NDP,≤100
1820321018091000,Parmeet Singh-NDP Calgary-Falconridge,Parmeet Singh Boparai,≤100
101514261655916,Councillor Shay Yellowbird #SamsonCreeNation,Shay Carson Yellowbird,≤100
297235360314408,Jason Luan,Jason Luan,≤100
107634799309158,Edmonton Public Schools,Edmonton Public Schools,≤100
168106993245736,Canada Post,Canada Post,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
426261524474934,Nicholas Milliken,Nicholas Milliken,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
106379514455593,Paramount Digital Agency,Yasmina Tabbal,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
220942375077886,Canada Proud,Canada Proud,≤100
101220896320876,Gurinder Brar NDP,Gurpreet Singh Shergill,≤100
179488658767581,ICI Alberta,Radio-Canada,≤100
102431099842674,Kerry-Lynne D Findlay,Kerry-Lynne D Findlay,≤100
105873229097310,Amritpal Singh Matharu for Edmonton-Meadows,Amritpal Singh Matharu for Edmonton-Meadows,≤100
172806652795178,Edmonton Community Foundation,Edmonton Community Foundation,≤100
354331171715190,Protect Our Winters Canada,Protect Our Winters Canada,≤100
26394435211,Canadian Cancer Society,Canadian Cancer Society,≤100
298936457187316,Kerry Cundal for Calgary Elbow,Kerry Cundal For Calgary-Elbow,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100
45337425068,CARE Canada,CARE Canada,≤100
918395134840916,Jason Nixon,Authorized by the Jason Nixon Campaign www.jasonnixon.ca,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
107206105563283,Luke Suvanto  Candidate for Beverly Clareview UCP,Luke Suvanto  Candidate for Beverly Clareview UCP,≤100
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,≤100
119483381125624,Dustin Archibald,North 43 Design Inc.,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
597902120327040,"Martin Shields, MP","House of Commons, Office of Martin Shields MP",≤100
103060346082470,Dr. Terry Vankka,"Terry Vankka, UCP Candidate for Edmonto-Riverview",≤100
103290118198670,Alberta Women's Health Foundation,Alberta Women's Health Foundation,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
35715544220,Stand.earth,Stand.earth,≤100
190440300974434,Shannon Stubbs,Shannon Stubbs,≤100
278389879414203,Rajan Sawhney,Rajan Sawhney,≤100
148655995803184,Devin Dreeshen,Devin Dreeshen,≤100
111231197686977,The Breach,The Breach,≤100
134455149912301,Seva Canada,Seva Canada,≤100
105370582096473,Tim Hoven,Tim Hoven Campaign,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
282068938890653,Chris Davis,Chris Davis,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
465152633548835,Generation Squeeze,Association for Generational Equity operating publicly as Generation Squeeze,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
13647781428,Youth Challenge International,Youth Challenge International,≤100
420437455160941,Planet Friendly News,Planet Friendly News,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
229210687246118,Michael Cooper,Michael Cooper,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
136772905237,Historica Canada,Historica Canada,≤100
123666264326084,Commission for Environmental Cooperation,Commission for Environmental Cooperation,≤100
486324651440186,Plastic Bank,Plastic Bank,≤100
31034183894,Lakeland College Canada,These ads ran without a disclaimer,≤100
101849728551147,Fun Break Central,These ads ran without a disclaimer,≤100
112640875074031,Mediaplanet Stories Canada,Mediaplanet Stories Canada,≤100
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,≤100
2114146695521483,Damien C. Kurek,Damien C. Kurek (MP for Battle River-Crowfoot),≤100
