Page ID,Page name,Disclaimer,Amount spent (KES)
600979883334883,Hon. Zaheer Jhanda Mp Nyaribari Chache,Hon. Zaheer Jhanda Mp Nyaribari Chache,783
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,503
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
423841211058852,Embu County Government,Embu County Government,≤100
103211351965821,Abraham Maina Kironji,Abraham Maina,≤100
484917995035641,"Dtr Owiti Owayo,FDR","Dtr Owiti Owayo,FDR",≤100
109054081653106,Leonard Ithau,These ads ran without a disclaimer,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
100885769269937,Hon. Brenda Kraido Majune,Hon. Brenda Kraido Majune,≤100
157438094324143,The Nature Conservancy in Africa,These ads ran without a disclaimer,≤100
106270329096932,Mzee Abubakari Mganga Bingwa,These ads ran without a disclaimer,≤100
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
