Page ID,Page name,Disclaimer,Amount spent (SEK)
608975645850217,Vattenfall,Vattenfall Sverige,603
126567104406,Hyresgästföreningen,Hyresgästföreningen,573
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,515
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,370
369582590803,Dagens ETC,ETC-tidningarna,364
207676515922828,Västtrafik,Västtrafik AB,318
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,293
643137272398136,Sverige för UNHCR,Sverige för UNHCR,261
161213770567846,Operation Smile Sverige,Operation Smile Sverige,259
109886133732943,RESCUE - Sverige,RESCUE - Sverige,252
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),222
382243262003,Plan International Sverige,Plan International Sverige,218
59324455950,UNICEF Sverige,UNICEF Sverige,183
279974638809211,Oxfam Sverige,Oxfam Sverige,182
162985227114132,Skellefteå Kraft,Skellefteå Kraft,180
101341883359561,Matsmart Sverige,Matsmart,165
95735961890,Greenpeace Sverige,Greenpeace Sverige,154
111630258867610,Röda Korset,Röda Korset,143
277520678945640,Svenskt Näringsliv Halland,Svenskt Näringsliv,126
72659261793,Rädda Barnen,Rädda Barnen,117
370074966371352,Varbergs Sparbank,Varbergs Sparbank,≤100
186513678039755,Fortum,Fortum Sverige,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
109724707089757,Barndom utan baksmälla,Barndom utan baksmälla,≤100
112338252157105,Viskadalen,Viskadalen,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
42676805259,Diakonia,Diakonia,≤100
131103013625213,Statens institutionsstyrelse,Statens institutionsstyrelse - SiS,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
234172635050,Forum för levande historia,Forum för levande historia,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
160736919403,Företagarförbundet,Företagarförbundet Fria Företagare,≤100
179931025357058,Kommunal,Kommunal,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
347852331958080,En Företagares Vardag,En Företagares Vardag Sverige AB,≤100
576845979156129,Techarenan,Techarenan,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
104150768465045,Med Israel för fred - MIFF Sverige,Med Israel for fred-Sverige,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,≤100
103945879157509,Nordea Fonder,Nordea Funds AB,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
387421644643053,Hyresgästföreningen BohusÄlvsborg-Skaraborg,Hyresgästföreningen BohusÄlvsborg-Skaraborg,≤100
273053169937029,ClimateHero,ClimateHero,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
809338299217333,Svenska Epoch Times,Svenska Epoch Times,≤100
172964230195,Hallandsposten,Hallandsposten,≤100
107081822705414,Småföretagarnas Riksförbund,Småföretagarnas Riksförbund,≤100
127063960674693,Svenska Freds- och Skiljedomsföreningen,Svenska Freds- och Skiljedomsföreningen,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
316462188971,Flamman,Tidningsföreningen Norrskensflamman,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
163305633746125,Karneval förlag,Holviks,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
17775970938,Cancerfonden,Cancerfonden,≤100
335332543421,Försvarshögskolan,Försvarshögskolan,≤100
10150161538825010,Medborgarskolan,Medborgarskolan,≤100
303557933102892,Rädda Regnskog,Pella Thiel,≤100
152085291138,Aktuellt i Politiken,Aktuellt i Politiken,≤100
155120071294454,Socialdemokraterna i Varberg,SVENSSON-STOLTZ THERESE EBBA VIKTORIA,≤100
382066395683576,Dustin,Dustin,≤100
178264915554076,Danske Bank Sverige,Danske Bank Sverige,≤100
166406746310,Resumé,Resumé,≤100
329452290816078,Tidningen Market,Tidningen Market,≤100
399044617221,Läraren,Lärarnas tidning,≤100
111564248245329,Rimliga villkor,Tove Anna Dagerman,≤100
141018729443,Hallands Nyheter,Hallands Nyheter,≤100
712230305617939,Uniper i Sverige,Uniper i Sverige,≤100
273402369438867,By Billgren,By Billgren AB,≤100
175843834306,WaterAid Sverige,WaterAid Sverige,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
270417619700700,Snb:s Skribentskola,Svenska Nyhetsbyrån,≤100
120216874723147,Svenskt Sigill,Svenskt Sigill,≤100
1089666701084947,Timbro förlag,Timbro Förlag,≤100
175873745789190,Vänsterpartiet Göteborg,Vänsterpartiet Göteborg,≤100
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,≤100
129016447116122,Aktuell Hållbarhet,Aktuell Hållbarhet,≤100
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,≤100
175656912484553,Unionen,Unionen,≤100
120745044633792,Lunds universitet,Lunds universitet,≤100
349041299054769,Kungl. Vetenskapsakademien,Kungl. Vetenskapsakademien,≤100
101057449983892,Moderaterna Helsingborg,Mathilda Hjelm,≤100
223053457729155,Unga Örnar,Unga Örnars Riksförbund,≤100
