Page ID,Page name,Disclaimer,Amount spent (DKK)
116269191760882,DSB,DSB,2153
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1869
65929129383,Røde Kors,Røde Kors,1716
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1331
63691965101,UNICEF Danmark,UNICEF Danmark,1324
399210657232918,PlanBørnefonden,PlanBørnefonden,1321
101875098313543,Andel,Andel,916
26458152911,SOS Børnebyerne,SOS Børnebyerne,909
111064405631701,nemlig.com,nemlig.com,802
123653695693986,Motatos Danmark,Motatos,728
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,694
304554445813,Videncentret Bolius,Videncentret Bolius,653
67571270393,Red Barnet,Red Barnet,631
748887235210811,Obton Forvaltning A/S,Obton A/S,548
159000594147871,Mary Fonden,Mary Fonden,542
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,531
104544224264943,3F Transport,3F Transport,480
72672361910,Børns Vilkår,Børns Vilkår,457
12860228293,Politiken,Politiken,404
12787473132,Berlingske,Berlingske,386
106468772046278,Project Greensand,Project Greensand,335
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,273
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,265
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,262
126543540781090,Ældre Sagen,Ældre Sagen,262
55365680705,Greenpeace Danmark,Greenpeace Danmark,250
102154048301476,Lederstof.dk,Lederne,224
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,201
182121298931589,Odense Kommune,Odense Kommune,189
304554445813,Videncentret Bolius,Bolius,187
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,181
133707013355759,Danner,Danner,176
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,169
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,167
197135936965427,DKsyd TV,Dksyd,158
111095867334448,Rent Hav,Rent Øresund,146
390925417751473,Erling Bonnesen,Erling Bonnesen,136
188421071180777,Vejle Amts Folkeblad,Vejle Amts Folkeblad,135
867877683280051,Weekendavisen,Weekendavisen,134
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,132
207401585966233,Inger Støjberg,Jacob Kjerumgaard,129
336333896418452,Assens Kommune,Assens Kommune,109
287306323369,Børnecancerfonden,Børnecancerfonden,107
133716736641210,LandbrugsAvisen,LandbrugsAvisen,≤100
246977185497434,Plastic Change,Plastic Change,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
178362315106,European Parliament,European Parliament,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
105511328705392,HØRT,Børns Vilkår,≤100
745999418897542,Europæisk Ungdom Fyn,Elvin Zarrinfar,≤100
