Page ID,Page name,Disclaimer,Amount spent (CLP)
108922248816222,Secretaría de Participación Ciudadana,Secretaría de Participación Ciudadana,31219
105560941738247,Movilizando Chilenos,Movilizando Chilenos,7538
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),6020
922533087852291,Luis Malla Diputado,Luis Malla Diputado,4505
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,4062
102660885525434,Con mi plata NO,Con mi plata No,4062
228557190541436,BancoEstado,BancoEstado,1464
580663538777736,Consejo Minero,Feedback Comunicaciones,1278
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,1265
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,1168
107709527645637,Consultora SUMA AJAYU,These ads ran without a disclaimer,844
112414063439760,DeliBest Chile,Brecha Digital Consultores,714
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,625
1184256241639140,Ventas de maquinarias agrícolas Venezuela,These ads ran without a disclaimer,318
256214294989170,DaleProfe,daleProfe,294
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,210
181189911970230,Alberto Undurraga V,Alberto Undurraga V,202
100714821561761,Tenemos que Hablar de Chile,Tenemos que Hablar de Chile,144
558224964238853,Anglo American,Anglo American,139
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,138
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,119
386423238164424,Enel Chile,Enel Chile,115
194708347256755,Puranoticia.cl,Puranoticia.cl,≤100
391338058160314,Desafío Chile Sin Basura,Asesorías y Servicios Kyklos SpA,≤100
106659674143646,UDLA Derecho Chile,UDLA Derecho Chile,≤100
221901754840837,Acciona.Chile,ACCIONA Chile,≤100
103030962615298,Chile YAAC,Chile YAAC,≤100
1551033318342469,Observatorio del Cáncer,Observatorio del Cáncer,≤100
1617605988569870,Concejal Andrés Dibán,Concejal Andrés Dibán,≤100
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,≤100
1544524942457436,Iván Flores García,Iván Flores García,≤100
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,≤100
100622491799515,Sara ConchaSmith Diputada Ñuble,Sara ConchaSmith Diputada Ñuble,≤100
101548679316100,Camila Musante Müller,Camila Musante,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
1606737326204665,Dirección de Cultura Alcaldía Ciudadana,These ads ran without a disclaimer,≤100
110951722267366,World Vision Chile,World Vision Chile,≤100
101670288476104,Agencia Despega,These ads ran without a disclaimer,≤100
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,≤100
105872825391060,libreriassb,These ads ran without a disclaimer,≤100
118527638180849,Ministerio de la Mujer y la Equidad de Género,These ads ran without a disclaimer,≤100
115171148265034,melomarikas,These ads ran without a disclaimer,≤100
104923331929196,Enciclopedia Bío-Bío,Enciclopedia Bío Bío,≤100
184559421980613,Vlado Mirosevic,Vlado Mirosevic,≤100
257465991058055,El Periodista,elperiodista.cl,≤100
154785904692548,SalmonChile,SalmonChile,≤100
104592172188409,Best Novel,These ads ran without a disclaimer,≤100
78239901502,Diario Financiero,Grupo DF,≤100
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,≤100
104224427947088,Circula el Plástico,Metrix,≤100
148509455344005,Milka,These ads ran without a disclaimer,≤100
