Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,31818
1438703606372190,Elham Said Freiha,Elham Freiha,15152
1428873024044736,المدن - almodon,المدن - almodon‎,12121
394633411339696,fiftyfiftylb,FiftyFiftylb,10606
101241044906111,هنا لبنان,هنا لبنان,7030
106197498149118,لبنان الكبير,Grand Lebanon,6061
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,5258
164472683608068,Act for the Disappeared,ACT for the Disappeared,4545
107698404702208,Alkalima,Alkalima Onlime,4545
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,3030
278035695547539,Legal Agenda  المفكرة القانونية,Legal Agenda  المفكرة القانونية,1591
419971021493700,Whisper2-9.13,These ads ran without a disclaimer,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,1515
129660230432028,Dr. Toufic Hindi,Toufic Hindi,1515
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,1515
109112633772887,180post,180Post,1515
137195823051820,Maharat Foundation,Maharat Foundation,1515
107424440982021,Eekad - إيكاد,These ads ran without a disclaimer,412
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100
2509759842418472,LebTalks,Lebtalks,≤100
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100
112210295510027,World Zionist Organization - ההסתדרות הציונית העולמית,These ads ran without a disclaimer,≤100
141039382740595,National Commission For Lebanese Women NCLW,These ads ran without a disclaimer,≤100
897091320427120,LSE International Inequalities Institute,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
1904241623145929,Democracy Reporting International Lebanon,Democracy Reporting International,≤100
103064288692603,Le Courrier Du Cedre,Marwan Rashid,≤100
909905955702143,رابطة المحامين السوريين الأحرار Free Syrian Lawyers Association,These ads ran without a disclaimer,≤100
