Page ID,Page name,Disclaimer,Amount spent (DKK)
65929129383,Røde Kors,Røde Kors,3703
12860228293,Politiken,Politiken,2638
100493784938009,Danske Æg,Danske Æg,2159
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,1440
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,1254
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,842
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",627
26458152911,SOS Børnebyerne,SOS Børnebyerne,625
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,577
72672361910,Børns Vilkår,Børns Vilkår,540
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),526
708245239243699,Dansk Beton,Dansk Beton,484
399210657232918,PlanBørnefonden,PlanBørnefonden,468
55365680705,Greenpeace Danmark,Greenpeace Danmark,434
12787473132,Berlingske,Berlingske,379
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,371
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,363
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,353
304554445813,Videncentret Bolius,Videncentret Bolius,336
1029970060346902,EWII,EWII A/S,325
121570596369,CARE Danmark,CARE i Danmark,324
110321008383861,Red Barnets landsindsamling,Red Barnet,310
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,296
22030968736,Anima,Anima,291
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,268
867877683280051,Weekendavisen,Weekendavisen,266
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,264
748887235210811,Obton Forvaltning A/S,Obton A/S,262
102154048301476,Lederstof.dk,Lederne,259
126543540781090,Ældre Sagen,Ældre Sagen,226
59143726810,Psykiatrifonden,Psykiatrifonden,210
105004466262954,Frit Forum Århus,Frit Forum Århus,205
159933657497144,Lars Møller Pedersen,Lars Pedersen,194
250994288337708,Sex og Samfund,Sex og Samfund,193
304554445813,Videncentret Bolius,Bolius,188
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,188
529124290474705,Nikolaj Villumsen,Enhedslisten,175
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,175
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,157
645454495955240,Madmødet,Jan Michelsen,141
591683257511399,Sprøjtefri - Nej til sprøjtegifte i haven,VPU - Vandværkerne i Aarhus,137
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,136
106656892420019,Planterig 6,Dansk Vegetarisk Forening - DVF,133
106952222676974,Liberal Alliance,Liberal Alliance,132
130388840342741,Danske Bank,Danske Bank,124
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,122
183887801641951,Verdens Skove,Verdens Skove,122
1684646181850363,TjekDet,TjekDet,119
246977185497434,Plastic Change,Plastic Change,117
167891603415958,Lederne,Lederne,104
167891603415958,Lederne,These ads ran without a disclaimer,≤100
125934997444897,SuperBrugsen,Coop,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
107898832590939,European Commission,European Commission,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
550512865030230,Promissio,Promissio,≤100
105511328705392,HØRT,Børns Vilkår,≤100
223861641419981,Master in Management of Technology - Aalborg University,These ads ran without a disclaimer,≤100
334571029981175,DM og MA studerende,DM,≤100
1060696937400942,Danske Fragtmænd,These ads ran without a disclaimer,≤100
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
314676938743,DM din akademiske fagforening,DM,≤100
