Page ID,Page name,Disclaimer,Amount spent (BOB)
105978465417563,Gobernación del Beni,Gobierno Autónomo Departamental del Beni,≤100
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,≤100
279677395908479,Virginio Lema Trigo,Walter Agustin Zambrana Arze,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
391416088139258,Movimiento Pro-Pacha,Guillermo Mallea,≤100
110555990500784,Ingvar Ellefsen - Diputado,Ingvar Ellefsen,≤100
620287951432994,Ministerio de Hidrocarburos y Energías,These ads ran without a disclaimer,≤100
113376820321312,Tierra Digna,Coordenada Digital,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
100421178670997,Grande mi Oruro,Coordenada Digital,≤100
110594177449564,Guillermo Seoane - Senador,Luis Guillermo Seoane,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
1634937416745008,Cambio Climático Bolivia,These ads ran without a disclaimer,≤100
116346511431424,Unión Por la Libertad,These ads ran without a disclaimer,≤100
181646422172306,FAM BOLIVIA,Edwin Quispe Ortiz,≤100
107706102295108,Wire Tool,These ads ran without a disclaimer,≤100
