Page ID,Page name,Disclaimer,Amount spent (PLN)
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,409
199877710116314,Patryk Jaki,Patryk Jaki,330
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,262
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,220
102811109411234,Do:łącz,Dołącz,218
142614625077,WWF Polska,WWF Polska,188
105629772798008,Kraków PL,Kraków PL,130
136884656519145,IOM Poland,International Organization for Migration,122
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,118
102931488739,Platforma Obywatelska,Platforma Obywatelska,112
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,101
228168274881,wysokieobcasy,wysokieobcasy,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,≤100
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,≤100
178362315106,European Parliament,European Parliament,≤100
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,≤100
1528030200840040,Muzeum Ziemi Wiśnickiej w Nowym Wiśniczu,Muzeum Ziemi Wiśnickiej,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
110098344645093,EkoMałopolska dla klimatu,Joanna Patrycja Wyrwa,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
391098174296294,Super Express,se.pl,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
