Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
136956534616,Times LIVE,TimesLIVE,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
1442286572460668,Inside Education,Inside Education,≤100
1271402709601865,HEALA,HEALA,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
195909420099,Solidariteit,Solidariteit,≤100
1018230624896572,Siyakwazi Youth Network,Hamlet Enrico Johannes,≤100
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
2145594122138312,Action Society,Action Society,≤100
246425659800809,Central News,Central News,≤100
205935323631468,Bradley Hawk Steyn,These ads ran without a disclaimer,≤100
