Page ID,Page name,Disclaimer,Amount spent (CAD)
134146296633274,Air Canada,These ads ran without a disclaimer,≤100
1553928068248283,Environment and Natural Resources,Government of the Northwest Territories,≤100
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
1128142894021918,Ministère de l'Environnement et des Ressources naturelles - MERN,Gouvernement des Territoires du Nord-Ouest,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
1631963700446342,CheckUpProject,Anthony Christian Romito,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
6695079125,TD,TD Bank Canada,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
202220023130891,Bell Canada,Bell Canada,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
160504807323251,Canadiens en santé,Canadiens en santé,≤100
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
1762289390536601,People's Party of Canada,People's Party of Canada,≤100
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,≤100
104975997675751,Toques From The Heart,Toques From The Heart,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
104662061503084,The Mining Association of Canada,Mining Association of Canada,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
100330355462020,EnviroGold Global,Envirogold Global Limited,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
162056987140787,3M,3M,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
1530293140634544,"No Options, No Choice","No Options, No Choice Project",≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,These ads ran without a disclaimer,≤100
179488658767581,ICI Alberta,Radio-Canada,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
127880943927960,Médecins du Monde Canada,Médecins du Monde Canada,≤100
290783084327279,Mothers Matter Centre,Mothers Matter Centre,≤100
263829137144976,Regulator Watch,Brent Jason Stafford,≤100
187447074652378,Fighting Blindness Canada,Fighting Blindness Canada,≤100
541315122557352,CODE NGO,CODE NGO,≤100
144739965614660,CIJA,CIJA,≤100
176256900912,Saskatchewan Party,The Saskatchewan Party,≤100
358787267539963,Birds Canada,Birds Canada,≤100
