Page ID,Page name,Disclaimer,Amount spent (EUR)
40433567307,UNICEF Italia,UNICEF Italia,≤100
183047736356,EMERGENCY,EMERGENCY,≤100
132512863839317,TVi Molise,Pierino Coppola,≤100
77034286895,Partito Democratico,Partito Democratico,≤100
46590675335,Save the Children Italia,Save the Children Italia,≤100
53347533412,LAV,LAV Onlus,≤100
103968169809912,Credem Banca,Finanziato da Credem Banca,≤100
264302983606606,Stefano Bonaccini,Stefano Bonaccini,≤100
1657214567845698,BPER Banca,BPER Banca,≤100
1811177225665334,Enel X,Enel X Italia s.r.l.,≤100
65737832194,Medici Senza Frontiere,Medici Senza Frontiere,≤100
39993728498,Amnesty International - Italia,Amnesty International Italia,≤100
309840349048638,e.on,E.ON Energia,≤100
634243093317092,Amoro srl,Amoro Srl,≤100
1643562069011200,La Valle Degli Orti,Frosta,≤100
88997912868,WWF Italia,WWF Italia,≤100
178362315106,European Parliament,European Parliament,≤100
110372232331805,Mission Bambini,Mission Bambini,≤100
48677844864,Amref Health Africa - Italia,Amref Health Africa,≤100
48677844864,Amref Health Africa - Italia,Amref Health Africa - Italia,≤100
70212282110,Altroconsumo,Altroconsumo,≤100
35346524498,Greenpeace Italia,Greenpeace Italia,≤100
73493613024,ActionAid Italia,ActionAid Italia,≤100
421539548423434,SOS Rifugiati,UNHCR Italia - Agenzia ONU per i Rifugiati,≤100
579798038791266,Frosta Italia,Frosta,≤100
103679615743761,Avvocato Angelo Melone - Console del Congo,Angelo Melone,≤100
268976423121377,Essere Animali,Essere Animali,≤100
299584710061488,WeWorld Onlus,WeWorld Onlus,≤100
693492780985618,HSI/Italia,HSI/Italia,≤100
295129913955200,Aboca,Aboca,≤100
101158695138594,SOS Climate Change,UNHCR,≤100
188120904568067,Comedy Central IT,Comedy Central IT,≤100
91261353336,Terre des Hommes Italia,Terre des Hommes Italia,≤100
576664002355828,CIWF Italia,CIWF Italia Onlus,≤100
355710427861591,Fratelli d'Italia,Fratelli d'Italia,≤100
289752771388757,Culligan Italiana,Culligan Italiana,≤100
103221808122706,inspiringirls_italia,inspiringirls_italia,≤100
865166100210938,Bosch Italia,Bosch Italia,≤100
408718273286772,Salvatore De Meo,Salvatore De Meo,≤100
253657775240887,Pulsee,Axpo Italia,≤100
131887960826264,Carlo Calenda,Azione,≤100
1410474395723679,Petizioni.it,Petizioni.it,≤100
45408828511,OIPA Italia,OIPA,≤100
1582931588587085,Stefano Buono,Stefano Buono,≤100
102550058686598,Sotto Il Mantello C O V I D - Libro Inchiesta,Sotto il Mantello Covid,≤100
312933172093226,Associazione Luca Coscioni,Associazione Luca Coscioni,≤100
101898776545732,Inapp,INAPP Istituto Nazionale per l’Analisi delle Politiche Pubbliche,≤100
129614623725639,Cesvi Onlus,Cesvi Fondazione Onlus,≤100
1014207595271736,Azione contro la Fame Italia,Azione contro la Fame Italia,≤100
100644409468543,Fondazione Operation Smile Italia ETS,Fondazione Operation Smile Italia ETS,≤100
179082995487557,SOS Villaggi dei Bambini - Italia,SOS Villaggi dei Bambini - Italia,≤100
212519685575,Fondazione AIRC per la Ricerca sul Cancro,Fondazione AIRC per la Ricerca sul cancro,≤100
100128926330298,Cirfood District,CIRFOOD sc,≤100
313559438694166,VIDAS - Assistenza ai Malati inguaribili,VIDAS - Assistenza ai Malati inguaribili,≤100
377901329389619,Ener2Crowd,Ener2Crowd,≤100
104800568170989,Chora Media,Chora Media,≤100
141019746076225,Sorgenia,Sorgenia,≤100
113071918732530,Animal Equality Italia,Animal Equality Italia,≤100
385509022061328,Acqua per Tutti,WeWorld Onlus,≤100
441812505843728,Corepla,Corepla,≤100
2794426070573094,Up2You,Up2You,≤100
503567226377662,"Centro Narconon ""Il Gabbiano""","Centro Narconon ""Il Gabbiano""",≤100
1440878759561839,WeMove Europe,WeMove Europe,≤100
200837093313910,Farmacie Apoteca Natura,Farmacie Apoteca Natura,≤100
92505448987,CGIL Confederazione Generale Italiana del Lavoro,CGIL Confederazione Generale Italiana del Lavoro,≤100
150301155010350,Intersos,Intersos,≤100
33327548320,Croce Rossa Italiana - Italian Red Cross,Croce Rossa Italiana - Italian Red Cross,≤100
887405791294493,Scuola Greco Pittella,Scuola Greco Pittella S.r.l.,≤100
160406350666170,Eurodeputati PD,EurodeputatiPD,≤100
135029639894519,Associazione Italiana per la Lotta al Neuroblastoma,Associazione Italiana per la Lotta al Neuroblastoma,≤100
106199837902239,Innesti,Caviro sca,≤100
1093222784082778,World Vision Italia,World Vision Italia Onlus,≤100
150200761667597,Oxfam Italia,Oxfam Italia,≤100
410043459011308,Fondazione IEO Monzino,Fondazione IEO-MONZINO,≤100
150738452145624,BASF Italia,Basf Italia S.p.a.,≤100
326480964397759,Antonio Lombardi,FEDERCEPICOSTRUZIONI,≤100
104398884619766,Ministero dell'Economia e delle Finanze,Ministero dell'Economia e delle Finanze,≤100
201484606557114,Fotovoltaico per Te,Fotovoltaico per Te,≤100
347006748786906,AIEF,AIEF Associazione Italiana Educatori Finanziari,≤100
598765886892277,Forever Bambù Società Benefit,Forever Bambù,≤100
192141407570169,Rizzoli,Rizzoli,≤100
235656346542306,CoopVoce,Coop Italia - Direzione Telefonia CoopVoce,≤100
102000366519353,EIPASS,Certipass srl,≤100
111832208899724,Il Sole 24 ORE - Diritto24,Il Sole 24 ORE - Diritto24,≤100
104544555621560,Ewiva,Ewiva,≤100
8792700660,Istituto Bruno Leoni,Istituto Bruno Leoni,≤100
162764457111560,Dynamo Camp,Fondazione Dynamo Camp Onlus,≤100
116181541819083,Nicola Fratoianni,Nicola Fratoianni,≤100
100896914607046,dejan_cetnikovic,Dejan Cetnikovic,≤100
105517781627039,RM scuola - Università,RM Scuola Campus,≤100
261815640885088,Metamer,Metamer,≤100
104731252545992,Top News,These ads ran without a disclaimer,≤100
109491080460389,Bambine Non Spose,WeWorld Onlus,≤100
1506899926282450,Fondazione UNA,Fondazione UNA Onlus,≤100
279234965434875,Energit,Energ.it Spa,≤100
114110060033055,Paper First,Il Fatto Quotidiano,≤100
80761643174,Fondazione Umberto Veronesi,Fondazione Umberto Veronesi,≤100
101216323253423,Italcementi,Italcementi S.p.A.,≤100
661243440591428,Raffaella Paita,Raffaella Paita,≤100
694642417262339,Sparanise In Movimento,Salvatore Martiello,≤100
557773551234843,Schroders Italy,Schroder Investment Management (Europe) S.A. - Succursale Italiana,≤100
90724424660,Peter Gomez,SEIF Società Editoriale Il Fatto Spa,≤100
142331079621154,RESET,RESET S.r.l.,≤100
121622734528770,Eidos Communication,Eidos Communication,≤100
445235400057,Commissione europea – Rappresentanza in Italia,Commissione europea – Rappresentanza in Italia,≤100
147451502073583,In Migrazione,In Migrazione,≤100
