Page ID,Page name,Disclaimer,Amount spent (ILS)
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,7383
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,746
112210295510027,World Zionist Organization - ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,510
103907495935157,צו חירום,צו חירום,320
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,319
190032861033009,השומר החדש,השומר החדש,314
128641160502301,גלובס - Globes,גלובס - Globes,262
104743111658191,Ron Ben Shushan,רון בן שושן,232
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,206
979469898759509,יוסי חביליו - Yosi Havilio,יוסי חביליו - Yosi Havilio,183
203379449685023,לוחמים לשלום,לוחמים לשלום,161
114777898543659,Docaviv דוקאביב,Docaviv,152
655074111504644,تاغ ميئير: أمل، لا إرهاب,تاغ ميئير: أمل، لا إرهاب,139
106136394376777,Idan Yakov,Rama Yarimi,138
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,127
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,125
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,121
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,117
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,These ads ran without a disclaimer,103
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,103
1432282697015880,הסתדרות הפועל המזרחי,הסתדרות הפועל המזרחי,≤100
109970322392972,מפלגת הליכוד,מפלגת הליכוד,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,≤100
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,≤100
814204852123809,"תורת לחימה - למען צה""ל",תורת לחימה,≤100
150003831696805,Tsofen  تسوفن   צופן,Tsofen تسوفن צופן,≤100
1099335593559205,כנס החירות FreedomCon,THE OBJECTIVIST FREEDOM CENTER LTD. (CC),≤100
268108602075,Benjamin Netanyahu - בנימין נתניהו,מפלגת הליכוד,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,≤100
1297864346957853,האחים שלנו,האחים שלנו,≤100
513695272011123,The Genesis Prize,Genesis Prize Foundation,≤100
102548956115520,תקומה 23 - להיות עם יהודי בארצנו,תורת לחימה,≤100
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,≤100
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,≤100
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
