Page ID,Page name,Disclaimer,Amount spent (BOB)
540945779425216,Gobernación de Chuquisaca,Christian Hugo Gumiel Eguivar,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
580038358771795,Horacio Poppe,Horacio Poppe Inch,≤100
162964977170060,Solidar Suiza Bolivia - Doctora Edilicia,Doctora Edilicia,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
856012741442139,Ipas LAC,NEUMA,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
751269661657206,Bayer Crop Science México,These ads ran without a disclaimer,≤100
1661718987196019,Familia Colán - Perú - Nueva Pagina,These ads ran without a disclaimer,≤100
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,≤100
381920638544893,Soy Santa Cruz Bolivia,Soy Santa Cruz Bolivia,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100
