Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,28348
1428873024044736,المدن - almodon,المدن - almodon‎,27879
106197498149118,لبنان الكبير,Grand Lebanon,16758
110470091436602,Ici Beyrouth,Ici beyrouth,16667
1438703606372190,Elham Said Freiha,Elham Freiha,15152
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,10606
101985661610385,Annahar Al Arabi,Annahar Al Arabi,10606
102023711572671,أساس ميديا -  Asas Media,asasmedia,9091
1744356319118477,هنا لبنان,هنا لبنان,9091
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,8667
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,6061
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,4545
107698404702208,Alkalima,Alkalima Onlime,4545
164472683608068,Act for the Disappeared,ACT for the Disappeared,4545
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,1515
107800617419717,MYKA Foundation,Elie M. ElHelou,1515
109112633772887,180post,180Post,1515
100712478496992,Palestine Today فلسطين الیوم,These ads ran without a disclaimer,198
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
2082052578716332,محمد شفيق حمود,Arab Window,≤100
11949538375,China Dialogue,These ads ran without a disclaimer,≤100
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,≤100
775764945964442,Nabil Badr-نبيل بدر,Nabil Badr-نبيل بدر,≤100
105319651353770,Jusur,Jusur Arabia,≤100
101916699499203,وقف الأمة لدعم متضرري الزلزال,These ads ran without a disclaimer,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
219035737402,عربي - Al-Mashareq,These ads ran without a disclaimer,≤100
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100
