Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,120301
112056958469490,SPI Lebanon,SPI Lebanon,111128
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,60150
102023711572671,أساس ميديا -  Asas Media,Asas Media,47519
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,45113
1438703606372190,Elham Said Freiha,Elham Said Freiha,45113
106197498149118,لبنان الكبير,Grand Lebanon,45113
117345834653901,This is Beirut,This is Beirut,34887
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,30075
164472683608068,Act for the Disappeared,ACT for the Disappeared,30075
394633411339696,fiftyfiftylb,FiftyFiftylb,21203
105319651353770,Jusur,Jusur,15038
1744356319118477,هنا لبنان,هنا لبنان,15038
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,12331
164267520267912,LebanonFiles.com (Live News From Lebanon),LebanonFiles.com (Live News From Lebanon),10075
107800617419717,MYKA Foundation,MYKA Foundation,3759
110470091436602,Ici Beyrouth,Ici beyrouth,2707
104002928883686,Somatic Institute For Women,These ads ran without a disclaimer,≤100
2509759842418472,LebTalks,Lebtalks,≤100
1918605931485644,رواسخ,These ads ran without a disclaimer,≤100
1502687013388650,Media Factory News,Media Factory News,≤100
1012540132187376,Alafdal News الأفضل نيوز,AlAfdal News الأفضل نيور,≤100
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
960087244008629,MASAR,Masar,≤100
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,≤100
107258362197792,Nader Farhat Ankoun,These ads ran without a disclaimer,≤100
103929791073860,Inside Telecom,These ads ran without a disclaimer,≤100
