Page ID,Page name,Disclaimer,Amount spent (KES)
173516606349429,Hon Wavinya Ndeti,Wavinya Ndeti,872
149686932284314,Wisley Rotich,Wisley Kipyegon Rotich,203
112465897227532,Solomon Kuria,Cornelius Murimi Muriithi,≤100
412238482219683,Kambaland,Kambaland,≤100
103644672731725,Amb. Nancy Karigithu,Arkinst Limited,≤100
105833652399018,Maina Karobia,Mwangi Godfrey Maina,≤100
123182861072147,Hon Musalia W Mudavadi,Michael Lulu Mudavadi,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
116308369063243,Kambria,These ads ran without a disclaimer,≤100
167810553565549,Conor O'Neill - The Everyday Athlete Program,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
