Page ID,Page name,Disclaimer,Amount spent (MXN)
126979027991075,Morena Colima Sí,Morena Colima Si,6054
162949857103721,Gobierno Colima,Gobierno Colima,2028
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,302
1861550397441449,Revista32,Revista32,224
108995845804175,Bonafont,Bonafont,184
103328144621907,Diputada Evangelina Bustamante,Evangelina Bustamante,182
100483239526430,Con ella Sí avanzamos,conellasiavanzamos.com,106
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,≤100
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,≤100
56713285274,Greenpeace México,Greenpeace México,≤100
104066812502973,La raíz del cambio,LA RAÍZ DEL CAMBIO S.A DE C.V,≤100
237286396650510,Enkoll Inteligencia de Mercados,Enkoll,≤100
140514606039191,Iepc Jalisco,Instituto Electoral y de Participación Ciudadana del estado de Jalisco,≤100
108819392526809,Partido Acción Nacional,Partido Acción Nacional,≤100
133478060111915,CEMEX Impacto Social,CEMEX México,≤100
114728268088874,El más Grande va con la Mejor,El más Grande va con la Mejor,≤100
264773293005,Marko Cortés,Marko Cortés,≤100
711119489013117,Chuy Dueñas,Jose de Jesus Dueñas Garcia,≤100
105728245738079,Andan Agusto,Que Siga López,≤100
101301916123086,Transformarte,transformarteconlat.com,≤100
107123832200376,El Valor de Transformar,EL VALOR DE TRANSFORMAR S.A DE C.V,≤100
109004905332009,El corazón de la transformación,El corazón de la transformación,≤100
109904378569313,La banda se mueve,labandasemueve.com,≤100
100261186230213,El cambio es juntxs,El Cambio es Juntos S.a de C.v,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
104868202533100,Café y Noticias Mx,cafeynoticiasmx.com,≤100
100557755099985,Convocatorias 2023,Convocatorias 2023,≤100
923633637651202,Morena Sí,Morena Sí,≤100
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,≤100
543589789374296,Memo Toscano,Guillermo Toscano Reyes,≤100
105179348735917,Gestoría Social para el Bienestar,Luis Felipe Benitez Gomez,≤100
278589286208682,Benjamín Alamillo,Benjamin Alamillo Gonzalez,≤100
302448513146235,Jorge Romero Herrera,JORGE ROMERO,≤100
234134579963795,Víctor Torres López,Víctor López,≤100
101090286010719,Gestoría Social Para el Bienestar Baja California Sur,Luis Felipe Benitez Gomez,≤100
108075988755990,Nayaritas con la transformación,Nayaritas con la transformación,≤100
1673542309396439,Rotativa Libre,Jesús Fernando Sandoval Esparza,≤100
113990284949467,Avance y Progreso,avanceyprogreso.com,≤100
1424369637876973,Senador Joel Padilla,Joel Padilla Peña,≤100
254852601222832,CEMEX México,CEMEX México,≤100
651805858170081,Movimiento Ciudadano Colima,Movimiento Ciudadano Colima,≤100
345995382241686,PODER 360,PODER 360,≤100
111300295094359,Baja Sur piel morena,BCS de piel morena,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
458859544909547,DICES,DICES,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
109634395756375,Save the Children México,Save the Children México,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
114024430364416,YoXmx,Yoxmex,≤100
110039430775865,Apoyo Nacional en el Gobierno Mexicano,Landy Pérez Pérez,≤100
803041666459797,Enrique de la Madrid,Enrique de la Madrid,≤100
1218698988289323,Cuauhtemoc Estrada,Edin Estrada,≤100
104051184791091,Beneficios en el Gobierno en todo México,Edith Martinez Orta,≤100
254852601222832,CEMEX México,These ads ran without a disclaimer,≤100
103290404864989,Beneficios Nacionales de Gobierno,Jesus Moreno Delgado,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
543830382749706,Compromiso Social Mx,Compromiso Social Mx,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
536886746673043,Jóvenes MX,Yoxmex,≤100
155703895008440,La CDMX,La CDMX,≤100
316162282245753,Ovidio Peralta Suárez,Ovidio Peralta Suárez,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
103821621408670,Programa en el Gobierno Mexicano Independiente,Jesus Moreno Delgado,≤100
607915056061791,El Poder de México,El Poder México,≤100
592495347619799,Mi familia es primero,Yoxmex,≤100
