Page ID,Page name,Disclaimer,Amount spent (BRL)
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,468
301774903545521,Brasil Paralelo,Brasil Paralelo,399
425215080864180,Pfizer Brasil,Pfizer,212
54779960819,United Nations,United Nations with Facebook Ad Credits,150
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,147
333720355130,Petrobras,Petrobras,134
128802790469337,Todos Pela Educação,Todos Pela Educação,111
110418455214538,Bernardo K.,Filhos do Trovão,≤100
404585332967669,Prefeitura de Senador Canedo,Versatily Ambiental e Marketing,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
392062714173023,Assembleia Legislativa do Estado de Goiás,VERSATILY AMBIENTAL E MARKETING,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
100148085814229,Concursos e Processos Seletivos Brasil,IBFC - Instituto Brasileiro de Formação e Capacitação,≤100
2136904473052448,Delegada Fernanda,Delegada Fernanda,≤100
287428551401979,Prefeitura de Aparecida,VERSATILY AMBIENTAL E MARKETING EIRELI,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
258088921369,TOTVS,TOTVS,≤100
106409768919384,ernanidepaula008,These ads ran without a disclaimer,≤100
383685571779039,Lucas Calil,Lucas Calil,≤100
275967186375809,xpnc.live,XPNC,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
101377912820413,Seminário Reboot,Agência Nuvem,≤100
194918207213417,IMP Concursos,IMP Concursos,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
112838474221607,Vereador Waltinho,Walter Roriz De Queiroz,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
108764428740089,O Mamulengo e as Memórias da Barragem Corumbá,Distrito Instituto Do Brasil,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
104738421003389,InvestNews BR,Easynvest,≤100
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
113165042099382,Brasil 61,Brasil 61,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
224305419580809,Marco Advocacia & Associados,These ads ran without a disclaimer,≤100
667463076729677,UniGospel,UniGospel,≤100
101232946100429,Pedro Fonseca,Pedro Fonseca Advogados,≤100
2323904661180742,All Out Brasil,All Out,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
104490315426843,Centro Lemann,CENTRO LEMANN DE LIDERANCA PARA EQUIDADE NA EDUCACAO,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
132804480113814,PwC Brasil,PwC Brasil,≤100
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
118678938210868,SIMPI,Simpi São Paulo,≤100
102612699337412,Rennova Consultora,These ads ran without a disclaimer,≤100
132804480113814,PwC Brasil,Pedro Martins,≤100
228301373863551,Agência Pública,Agência Pública,≤100
560599677292902,Prefeitura de Belém,Prefeitura de Belém,≤100
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,≤100
103483818151512,Janaina Castro,Sobrenome Janaina Silva De Castro,≤100
207625445917337,Odelmo Leão,Odelmo Leão Carneiro Sobrinho,≤100
1746222495610114,Prof. Karine Waldrich,Karine Waldrich,≤100
101952348338520,agilecredito,Ágile Crédito & Capital,≤100
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
187869627968575,Roberto Tripoli,Roberto Tripoli,≤100
346740213034794,PrAilton Pedro - Pastor/Vereador,These ads ran without a disclaimer,≤100
127789930632668,Conectas Direitos Humanos,Conectas Direitos Humanos,≤100
100762202653610,Millerkalil,Millerkalil,≤100
263563620333111,Eduardo Braga,Carlos Braga,≤100
458114081396975,Pinheiro Vieira Advogados,These ads ran without a disclaimer,≤100
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,≤100
102384321716297,Advocacia Cortona e Ranieri,Advocacia Cortona Ranieri,≤100
101933305564897,Promic,Riole,≤100
107094855482314,João Geraldes,Joao Victor Barros Geraldes,≤100
108953490968588,Gustavo Rodrigenes,Gustavo Henrique Rodrigenes Ferreira,≤100
103073407731870,Jogo Sujo,Hush Comunicação,≤100
319356418132318,Gestos,Gestos Soropositividade Comunicação e Gênero,≤100
69488070826,Fundação Abrinq,Fundação Abrinq,≤100
100182705963579,José Sousa,Jose Silva,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
109591311961445,Brasil em Ruínas,Marco Aurelio Machado,≤100
108555800869440,Sleeping Giants Brasil,Sleeping Giants Brasil,≤100
103779715064518,Uma Concertação pela Amazônia,Instituto Arapyaú de Educação e Desenvolvimento Sustentável,≤100
106623079444681,INLEGIS,INLEGIS,≤100
