Page ID,Page name,Disclaimer,Amount spent (CLP)
105556512481661,Alfonso Campos González,Alfonso Campos,34420
102854689398571,Jessica Bengoa,Arturo Ignacio Díaz Medina,15585
100965608750758,Dr. Julio Contreras,Julio Gastón Contreras Muñoz,10452
113185708370601,,Robert Kurt Weissohn Heck,9643
1366892303449939,Partido Republicano,Partido Republicano,8760
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,5848
105560941738247,Movilizando Chilenos,Movilizando Chilenos,2482
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,2271
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,1299
102660885525434,Con mi plata NO,Con mi plata No,827
130550720303550,DuocUC,Duoc UC,827
113153381003177,Natalia Piergentili,Natalia Piergentili,827
103463095024719,Curiocity,Curiocíty,827
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,827
102891144402257,Merkén SpA,Brecha Digital Consultores,790
860605540813125,BTG Pactual Chile,BTG Pactual Chile,695
110951722267366,World Vision Chile,World Vision Chile,583
295886120554128,Polpaico,Cemento Polpaico SA,472
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,406
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,375
103030962615298,Chile YAAC,Chile YAAC,330
137870152908799,Fundación Para La Confianza,Fundación para la confianza,308
221901754840837,Acciona.Chile,ACCIONA Chile,282
102586276093037,Sergio Bitar,Sergio Bitar,259
116719478002146,Andrés Zaldívar L,Andrés Zaldívar L,230
337766483715142,Tremendas_cl,TREMENDAS with Facebook ad credits,207
386423238164424,Enel Chile,Enel Chile,199
198921630648476,Vidrios Lirquen,Vidrios Lirquen,193
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,192
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,174
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,169
228557190541436,BancoEstado,BancoEstado,166
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,151
335068640271176,Nataly Neira,Nataly Neira,130
260549103992882,Saberes Docentes,These ads ran without a disclaimer,119
103565788759265,Andrea Quijón Constituyente,Erna Andrea Quijón Godoy,≤100
122581117414287,,These ads ran without a disclaimer,≤100
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,≤100
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,≤100
103535771670159,Marcelo Urrutia Burns,Marcelo Urrutia Burns,≤100
116098628081805,Gonzalo Yuseff Quirós,Gonzalo Yuseff Quirós,≤100
104463368631455,CORE Alex Ramírez,Alex Raul Ramírez Ortiz,≤100
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,≤100
103116615387974,Jaime L. Community Manager,Jaime Adrian Lopez Rojas,≤100
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,≤100
188894794930378,Diego Silva,Diego Silva,≤100
1715542162000038,Librería En El Blanco,Librería En el Blanco,≤100
110833717337374,Carolina Navarrete Rubio,Carolina Navarrete Rubio,≤100
153016034898011,Gabriel Rojas,Gabriel Andres Rojas Rojas,≤100
101082776247989,Carolina Martínez Ebner - Consejera Constitucional por Biobío,Carolina Martínez Ebner - Consejera Constitucional por Biobío,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
100510532979740,Pablo Cuevas Biobío,Magda Lena,≤100
274483471023465,Paula Acuña Consejera Regional,Paula Antonia Acuña Ojeda,≤100
118685221161652,Miriam Paola Valdés Zuñiga - Candidata a Consejera Constitucional,Miriam Paola Valdés,≤100
105216102185508,Cvr_abogados,Cvr_abogados,≤100
2323150114633753,CChC La Serena,Cristian Andrés Gajardo Jeria,≤100
106294378574590,Análisis con Patricio Altamirano,Pablo Ignacio Güiza Illanes,≤100
116435229017960,Andrés Parra Sandoval,Andres Parra Sandoval,≤100
116650890088463,Fundación Tecfem,These ads ran without a disclaimer,≤100
195149984418990,Mauricio Ojeda Diputado,Mauricio Antonio Ojeda Rebolledo,≤100
107339088943210,Yerko Ljubetic,Yerko Antonio Ljubetic Godoy,≤100
2007036002854106,Carlos Pino Benavides Carahue 2021,Marco Ariel Millavil Landeros,≤100
448577818540347,Tatiana Schapiro,These ads ran without a disclaimer,≤100
106262042247119,Emprende y Estudia,These ads ran without a disclaimer,≤100
414700172659716,UNO afp,These ads ran without a disclaimer,≤100
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,≤100
112853961732255,,These ads ran without a disclaimer,≤100
1257818931046767,Azerta Chile,Azerta,≤100
596858787607676,Ciudades Verdes,These ads ran without a disclaimer,≤100
78239901502,Diario Financiero,Grupo DF,≤100
2535216276502759,Beeok,Beeok,≤100
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,≤100
242604915860706,Caja Los Andes,Caja Los Andes,≤100
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,≤100
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,≤100
104224427947088,Circula el Plástico,Metrix,≤100
109416599136825,El Diario de Antofagasta,El Diario de Antofagasta,≤100
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,≤100
