Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
1967100150206417,Instituto de Formación Femenina Integral - IFFI,Maya Fatima Garcia Rodriguez,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
108470064614085,Rogelio Maldonado Concejal,Ronald Wilson Morales Llerena,≤100
104302605648398,Miguel Rejas,Miguel Rejas,≤100
181646422172306,FAM BOLIVIA,Edwin Quispe Ortiz,≤100
565643756889694,Viceministerio de Deportes del Estado Plurinacional de Bolivia,Juan Quiroga,≤100
536402899757101,LearnChile,These ads ran without a disclaimer,≤100
418775708189870,Social Movement Technologies,These ads ran without a disclaimer,≤100
105653850798015,Marcelo Pedrazas,Erick Marcelo Pedrazas Lopez,≤100
101801685891012,Revista Knowable,These ads ran without a disclaimer,≤100
458248597966121,Economy,Economy,≤100
97410262628,EnginZone,These ads ran without a disclaimer,≤100
