Page ID,Page name,Disclaimer,Amount spent (KES)
362328664703,Start Talking Kenya,Well Made Strategy,286
600979883334883,Hon. Zaheer Jhanda Mp Nyaribari Chache,Hon. Zaheer Jhanda Mp Nyaribari Chache,147
123182861072147,Hon Musalia W Mudavadi,Hon Musalia W Mudavadi,130
1506723769658512,Susan Kihika,Susan Kihika,≤100
102324481269298,Hon. Zamzam Mohammed,Hon. Zamzam Mohammed,≤100
105833652399018,Maina Karobia,Maina Karobia,≤100
425842627479108,JCC TV,These ads ran without a disclaimer,≤100
102826972150258,Hon. Mrembo Irene Njoki,Hon. Mrembo Irene Njoki,≤100
100321965888531,Mrembo na Kazi,Mrembo na Kazi,≤100
114321321568364,"Eng Peter Tum, PS Sports",These ads ran without a disclaimer,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
108199108774139,Kimani Kariuki,These ads ran without a disclaimer,≤100
194141207389467,Booker Ngesa Omole,Communist Party of Kenya,≤100
109442882205604,Mong'are Philip,These ads ran without a disclaimer,≤100
115802318216379,BABA musede,These ads ran without a disclaimer,≤100
223962692389708,Hon. Stephen Mwangi Kimani incoming MP  for Limuru Constituency  2027,These ads ran without a disclaimer,≤100
108814448702364,Skeeter Kwamboka 047,These ads ran without a disclaimer,≤100
108056632217365,the grand store,These ads ran without a disclaimer,≤100
106912802419906,Hon Patrick Simiyu,These ads ran without a disclaimer,≤100
196099537224614,Nyandarua County Government,These ads ran without a disclaimer,≤100
