Page ID,Page name,Disclaimer,Amount spent (COP)
111136554742486,Karen Manrique,Durcom In SAS,67471
687013228159975,Lionso Araujo,Lionso Araujo,9683
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,1354
101883058962037,El Valle De Todos,Carlos Andres Lopez Dominguez,1089
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,1089
643513979193133,Unidos por Beatriz,Neuma,806
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,657
114778278552099,Octavio Cardona León,Octavio Cardona León,580
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,576
1383605158583178,Chicho Avanzando Ando,Oscar Emilio Antolinez Collazos,509
105918967435810,Mama Mercedes Alcaldesa,Alcaldía de Silvia,384
278404038877281,La Unidad de Pensiones y Parafiscales,Unidad de Pensiones y Parafiscales,356
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,204
1147318942107929,Todos Somos Una,DEBRAIN LLC,166
664142747350164,Tatiana López Saldarriaga,Tatiana López Saldarriaga,162
765302097170348,Línea Cero,Linea Cero,133
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,112
1815626541807349,Agencia de Periodismo Investigativo,Norbey Quevedo Hernandez,≤100
1668886976475466,David Gutierrez Mantilla,Jorge Luis,≤100
466445923412524,Miguel Ángel Barreto,Joshua Escobar Rengifo,≤100
1529335724037224,Aeropuerto del Café,INTUAL,≤100
677337546044851,Marcel Fernando Vargas Peñafiel,Marcel Fernando Vargas Peñafiel,≤100
1823807254333065,Soy Más País,Soy Mas Pais,≤100
117438547897704,José Galvis Posada,Jose Galvis Posada,≤100
838927469815494,Diana Diago,Diana Marcela Diago,≤100
104472845840664,Juan Carlos Corrales,Juan Carlos Corrales,≤100
200207836752561,Opinión Caribe,Opinión Caribe,≤100
580532502086324,Mujeres Que Crean Cmqc,Corporación para la vida Mujeres que crean,≤100
105437204540183,Miyerlandi Torres A,Miyerlandi Torres A,≤100
1400280116941194,Fabian Diaz,Fabian Diaz,≤100
100687408426888,Entrenando a mi PERRO,Juan Sebastian Ortiz Leal,≤100
468683789980124,Joao Herrera,José Joao Herrera Iranzo,≤100
1538503439800792,Symplifica,Symplifica,≤100
299604886911205,Tizumba Online,Tizumba Online,≤100
1242864402475742,BC Noticias,Oscar Javiar Bayona Villada,≤100
108683083934527,Emmanuel - Chatbot Profesional,These ads ran without a disclaimer,≤100
1558338911091097,Harbour.Space,These ads ran without a disclaimer,≤100
