Page ID,Page name,Disclaimer,Amount spent (MXN)
100260554660664,Secretaría de Salud Puebla,Secretaría de Salud Puebla,2648
589484077738887,Jorge Álvarez Máynez,Estudio Bocadillo,1738
108751525359645,Con Morena trabajamos todxs,conmorenatrabajamostodos.com,730
130602557006517,Schneider Electric,Paulina Guadalupe Arellano Carrillo,663
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,407
100557755099985,Convocatorias 2024,Convocatorias 2023,383
100327629549678,Transformando con Claudia,Transformando con Claudia,350
220633291310703,Exclusivas MX,Exclusivas Puebla,339
108075988755990,Nayaritas con la transformación,Nayaritas con la transformación,322
1613868898897076,Waldo Fernández González,Waldo Fernández González,285
102515245994693,Tlaxcala Si,tlaxcalasi.net,280
312685741710,H. Ayuntamiento de Puebla,Ayuntamiento de Puebla,273
493453457351145,Coparmex Nacional,Coparmex Nacional,263
328590484141575,Multinews Mx,Multinews MX,254
102165251230435,Mi Veracruz,Armando Adan Morales Mares,251
104680124489636,Demoscopia Digital,Demoscopia Digital,240
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,238
114370985304597,Gobierno del Estado de Tlaxcala,Gobierno del Estado de Tlaxcala,218
109634395756375,Save the Children México,Save the Children México,205
264773293005,Marko Cortés,Marko Cortés,195
110552178493339,TcoNoticias,TCO Noticias,180
727958977345076,A lo tabasqueño,A Lo Tabasqueño,179
837607596288104,Eliseo Fernández Montufar,Community Manager,175
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,165
101130375043528,Buenas Noticias México,Buenas Noticas,161
309936002983802,Hagámoslo Viral,Viral Todo,158
105925314120759,Mario Bracamonte,Julián Reynoso Mazoy,157
56713285274,Greenpeace México,Greenpeace México,145
105624182802445,NMás,Martha Lucia Simone Ramirez,140
458859544909547,DICES,DICES,138
205900649439446,Cholula City,Rodolfo Herrera Charolet,136
107792635258008,Gestoría Social Para El Bienestar 4,Luis Felipe Benitez Gomez,135
254852601222832,CEMEX México,CEMEX México,135
1624591081124413,Cuestión de Polémica,Cuestión de Polémica,134
384214801745089,Samuel García,Samuel García,130
85818620950,Avon,These ads ran without a disclaimer,126
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,120
248970878493624,Pulso Ciudadano,Pulso Ciudadano,117
110039430775865,Apoyo Nacional en el Gobierno Mexicano,Angel Vladimir Cob Cabañas,115
123842270960929,Walmart de México y Centroamérica,Nueva Walmart de México SRL de CV,112
103188645496211,Progresando En Mexico,Yo Trabajo Bien,111
101560982077028,En Puebla Noticias,En Puebla Noticias,106
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
104272608232696,Roberto Rodríguez Préstamos a Pensionados y Jubilados,Roberto Rodriguez Rojas,≤100
102991431463559,Exilio Periodismo Binacional,Exilio Periodismo Binacional,≤100
196705420663884,Código Magenta,Código Magenta,≤100
154652694604556,Ricardo Gallardo Cardona,Ricardo Gallardo Cardona,≤100
112245067227623,Alcance Diario,Alcance Diario,≤100
106242961698424,Roberto Cano,Roberto García,≤100
1700809163496717,Agnóstica,Agnóstica Digital,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
107122090875492,Alejandro Gómez Cazarin,ALEJANDRO GÓMEZ CAZARIN,≤100
119846011204,EncapsuIados,Encapsulados,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
108488778457755,Gestoría Social Para El Bienestar 2,Luis Felipe Benitez Gomez,≤100
170506213454467,Aprendemos Juntos 2030,These ads ran without a disclaimer,≤100
1424057367811413,Ipas México,"otromexico, sc",≤100
309520537353,Fondo Semillas,Fondo Semillas,≤100
103290404864989,Beneficios Nacionales de Gobierno,Cinthia Abigil Torres Medina,≤100
195400400486017,Antena San Luis,Antena San Luis S de RL de CV,≤100
333934290548728,Los Círculos Rojos,Circulos Rojos,≤100
1096312820453901,5 de Mayo Diario,Andres Altamirano,≤100
107987827999009,Beneficios en México Independiente,Cinthia Abigil Torres Medina,≤100
1333701376650032,Que siga López,Que siga Lopez,≤100
1390335777932094,Puebla BLA,Andres Altamirano,≤100
106424302286459,Para el Centro es ella,These ads ran without a disclaimer,≤100
251441461671918,Igualdad Animal México,Respeto e Igualdad Animal A.C.,≤100
107987827999009,Beneficios en México Independiente,Edith Martinez Orta,≤100
257333027729841,Julieta Ramírez,Julieta Ramirez,≤100
1449954901943995,Pixels 3000 noticias,Ana Yasha Hernández,≤100
814262205633579,Poder ciudadano MX,Luciano Moreno Cuatecatl,≤100
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,≤100
101435299357501,Con Adán Sí,Con Adan Si,≤100
109228437096500,Gabriel García Hernández,Gabriel García Hernandez,≤100
434473639950078,Museo Iconográfico del Quijote,Ads Project Media,≤100
1518145195110134,Daniel Gutiérrez Gutiérrez,Daniel Gutiérrez Gutiérrez,≤100
34767149008,Tecnológico de Monterrey,Tecnológico de Monterrey,≤100
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,≤100
248040005385097,Movimiento Ciudadano San Luis Potosí,Movimiento Ciudadano San Luis Potosí,≤100
106829724361200,Juan Rivera Trejo,David Fernández González,≤100
101928018728530,PT Tlacuilotepec,Jose De Jesus Casiano Huerta,≤100
929865914025290,Yo Observador,Andres Altamirano,≤100
1600129433636477,Pensando en Puebla,Andres Altamirano,≤100
387796290649,GNP Seguros,GNP Seguros,≤100
1515259965437204,Marina Del Pilar,Marina Del Pilar,≤100
281188282215551,José Medina Mora Icaza,José Medina Mora Icaza,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
302448513146235,Jorge Romero Herrera,JORGE ROMERO,≤100
409800789114458,Antonio Pelón Cervera,Macronews,≤100
583723315168183,El Jaguar,La Agencia de la ONU para los Refugiados (ACNUR) México,≤100
1545555582174942,TResearch,TResearch,≤100
929865914025290,Yo Observador,Luciano Moreno Cuatecatl,≤100
100378571663638,Jezabel Delgado,Lourdes Jezabel Delgado Flores,≤100
481499309262962,Cuarta Transformación Tamaulipas,Cuarta Trasformación Tamaulipas,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
524272988105175,La Prensa Verificada,Andres Altamirano,≤100
111112453993340,Central de Medios,Luciano Moreno Cuatecatl,≤100
923633637651202,Morena Sí,Morena Sí,≤100
100215376197287,Guerreros del voto,Guerreros del Voto,≤100
1906429816285166,Género y Política PRD Tv web,Canek Ortega Cano,≤100
108128157347207,Pollsmx,Diego Sotelo,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
475040405910613,Lenin Perez Rivera,Evaristo Lenin Perez Rivera,≤100
146500822190082,Gobierno del Estado De Coahuila,Brecha Comunicación,≤100
583421478788945,Tendiendo Puentes,Tendiendo Puentes,≤100
477874639002114,Joaquín López-Dóriga,PLATAFORMA DIGITAL JOAQUIN LOPEZ DORIGA. S. DE R.L. DE C.V,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
103706638301720,Peregrino Alejandro,Alejandro Peregrino Bejarano,≤100
109474928114443,Actívate,José Ángel Soubervielle,≤100
106063487889507,Carlos Cruz Tlalnepantla,Luis Enrique Reyes Elivar,≤100
105406191993014,El Noti de la 4T,Espacio Político,≤100
101701991930418,UNIDEV,UNIDEV,≤100
924215500923867,Lucy Meza,Lucy Meza,≤100
915220875259528,Telokwento,TELOKWENTO,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
144882566177594,P4TRIOTAS,Eduardo Gil,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
234134579963795,Víctor Torres López,Víctor López,≤100
233652128065243,Goberna México,Goberna,≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
102482418239090,Asociación Mexicana de productores del Vestido,Reynaldo Escamilla Rodriguez,≤100
354326078079338,Campaigns and Elections Mexico,Mario Alberto Rivera Lagarreta,≤100
105950984827623,Alianza Patriótica Por La 4T Baja California,COMINICACIÓN DIGITAL,≤100
235606900176440,Macronews,Macronews,≤100
1772086512892206,Revolución Democrática 2.0,Canek Ortega Cano,≤100
112154506882378,La Contraparte,Luciano Moreno Cuatecatl,≤100
109130204053554,Alas para el Cambio,Alas para el Cambio,≤100
105848177845789,All Out en español,All Out,≤100
103447518678068,Juan Pablo Celis,4TMichoacán,≤100
245495562137150,Mitofsky,Roy Campos,≤100
165222107418758,Con Aroma de Café,José De Angel Lopez,≤100
106917395544366,Red Morena Digital,Fabian Ismael Torres Alvarez,≤100
751269661657206,Bayer Crop Science México,Bayer de México S.A de C.V,≤100
123706374310822,Lo de Hoy México,LCC Mkt,≤100
103250618562220,Carmen Albarrán,Enrique Franco Navarrete,≤100
100431071908734,La-Lista,DCS MEDIA & COMMUNICATIONS,≤100
113316147663555,Preparatoria desde casa Unidev,UNIDEV Universidad SC,≤100
149356031821584,Arena Pública,Arena Pública,≤100
219168613441556,Abogados México,Jose Miguel Ramirez Valenzuela,≤100
1468723019887327,ddeser,ddeser,≤100
106521845216893,Preparatoria en línea México SEP,UNIDEV Universidad SC,≤100
509821702820171,24 Horas Quintana Roo,24 Horas Quintana Roo,≤100
115029720190274,José Luis Camacho Vargas,José Luis Camacho Vargas,≤100
164183347562623,Denuncia México,euthenics,≤100
112193307898373,Electoralia Veracruz,José Ramón Rodriguez Romero,≤100
114024430364416,YoXmx,Yoxmex,≤100
1889645867981456,Alonso Tamez,Alonso Bernardo Tamez Vélez,≤100
116437828394342,Phiten Mexico,Phiten Mexico,≤100
138350596230547,GIRE - Grupo de Información en Reproducción Elegida,Menu Agency,≤100
1619517958096017,En Red Noticias,Tresa Publicidad,≤100
791951890896578,Patricia Salazar,Patricia Salazar,≤100
100205828847949,Gabriel Lagunes Jáuregui,Gabriel Eugenio Lagunes Jáuregui,≤100
109554947983964,Preparatoria en linea México,UNIDEV Universidad SC,≤100
265938437673601,Yo Soy Mi Planeta,Yoxmex,≤100
1327748667304965,Carlos Peña Ortiz,Carlos Peña Ortiz,≤100
107494537500293,Informativo Viral,Tresa Publicidad,≤100
1296689523797796,María Luisa Mendoza,María Luisa Mendoza,≤100
105880127492594,David Saucedo,David Esteban Saucedo Torres,≤100
125051000863077,El Punto Sobre La i,El Punto Sobre la i,≤100
268579708326323,Georgina Solorio García,Georgina Solorio García,≤100
104198335842437,Preparatoria SEP Virtual,UNIDEV Universidad SC,≤100
582650362076920,César Ulloa G.,César Ulloa G.,≤100
881256821943743,Armando Ayala Robles,COMUNICACIÓN DIGITAL,≤100
107738917712607,ALA,Alexa Trujillo,≤100
1394237530625018,Monitor Ciudadano,Cesar Augusto Soto Ibarra,≤100
536886746673043,Jóvenes MX,Yoxmex,≤100
101740711752535,RUBRUM,Multipoll S.A. de C.V.,≤100
146467178707344,La Voz de Michoacán,La Voz de Michoacán,≤100
340945746414391,Angeles Gutiérrez Valdez,Maria De Los Angeles Gutierrez Valdez,≤100
1406178929453999,Presidencia Delicias,GOBIERNO MUNICIPAL DE DELICIAS,≤100
182252948625872,Los Rescatadores,"Refleacciona con Responsabilidad, A.C.",≤100
