Page ID,Page name,Disclaimer,Amount spent (ISK)
314036327204,VR,VR,1437
737169626371453,Stundin,Stundin,471
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,285
156161194561570,Kjarninn,Kjarninn,261
573559522797177,Flokkur fólksins,Flokkur Fólksins,191
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,191
154893001218870,ADHD samtökin,ADHD samtökin,151
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,116
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
137524753533383,Miðflokkurinn,Miðflokkurinn,≤100
153815677989453,Sara Björg Sigurðardóttir,Sara Björg Sigurðardóttir,≤100
148872571795434,Viðskiptaráð Íslands,Viðskiptaráð Íslands,≤100
709976082356679,Samfylkingin í Kópavogi,Samfylkingin Kópavogi,≤100
