Page ID,Page name,Disclaimer,Amount spent (ZAR)
1482645265280695,amandla.mobi,amandla.mobi,3656
336794296437261,DA GPL,DA Gauteng Provincial Legislature,742
195909420099,Solidariteit,Solidariteit,731
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,559
1742410059361710,AwakeMzansi,Awake Mzansi,448
136956534616,Times LIVE,TimesLIVE,420
119736861394881,Financial Mail,BusinessLIVE,126
106172744063430,The Daily Friend,The Daily Friend,111
466155840109295,Tourism Business Council of South Africa,These ads ran without a disclaimer,109
116657351312927,Pledge To Vote SA,Pledge to Vote,108
2145594122138312,Action Society,Action Society,101
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
111455384155,Partners in Sexual Health,Partners in Sexual Health,≤100
629021617133721,Judges Matter,Judges Matter,≤100
10150139011205084,Cape Independence Party - Vote Capexit,Cape Independence Party,≤100
104883172658418,Mmeli Mkhonto,These ads ran without a disclaimer,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
340889502671891,Tsebo Solutions Group,These ads ran without a disclaimer,≤100
285329935218383,Dr. Zamani Saul Page,These ads ran without a disclaimer,≤100
180520171996876,IslamInSpanish,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
2264665520260482,GLG Communications,These ads ran without a disclaimer,≤100
104050689270424,Liberty & Justice,These ads ran without a disclaimer,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
106803408804138,House Of Fun,These ads ran without a disclaimer,≤100
105548031768,Novo Nordisk,These ads ran without a disclaimer,≤100
