Page ID,Page name,Disclaimer,Amount spent (SEK)
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,572
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,436
608975645850217,Vattenfall,Vattenfall Sverige,331
151159271594797,Systembolaget,Systembolaget,320
126567104406,Hyresgästföreningen,Hyresgästföreningen,279
161213770567846,Operation Smile Sverige,Operation Smile Sverige,210
72659261793,Rädda Barnen,Rädda Barnen,197
162985227114132,Skellefteå Kraft,Skellefteå Kraft,189
369582590803,Dagens ETC,ETC-tidningarna,187
109969847586061,Morgon-Tidningen,AIP Media,140
101341883359561,Matsmart Sverige,Matsmart,137
19746853632,Djurens Rätt,Djurens Rätt,126
111630258867610,Röda Korset,Röda Korset,119
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,115
95735961890,Greenpeace Sverige,Greenpeace Sverige,112
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,110
175195195896396,Socialdemokraterna Kalmar län,Socialdemokraterna i Kalmar län,104
882970465088842,Svenskt Näringsliv Kalmar län,Svenskt Näringsliv,101
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
150057951690751,OKQ8,OKQ8,≤100
382243262003,Plan International Sverige,Plan International Sverige,≤100
109886133732943,RESCUE - Sverige,RESCUE - Sverige,≤100
110723197258182,Sverige inför verkligheten,Sverige inför verkligheten,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,≤100
98623096089,Lantmännen,Lantmännen,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
539295632775518,Centerpartiet Hultsfred,Centerpartiet Hultsfred,≤100
676246449160270,Sverigedemokraterna,Sverigedemokraterna,≤100
178362315106,European Parliament,European Parliament,≤100
186513678039755,Fortum,Fortum Sverige,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
18880778360,ActionAid Sweden,ActionAid Sweden,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
193309030695120,UR,UR,≤100
178193355556765,Nordström Assistans AB,Nordström Assistans AB,≤100
323156205347,Vänsterpartiet,Vänsterpartiet,≤100
279974638809211,Oxfam Sverige,Oxfam Sverige,≤100
394970577929590,Ekström & Garay,Ekström & Garay AB,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
179931025357058,Kommunal,Kommunal,≤100
115403725210334,Hand in Hand Sweden,Hand in Hand Sweden,≤100
245214805905370,Konkret,Opulens Förlag AB,≤100
183512318424647,Magdalena Andersson,Socialdemokraterna,≤100
249195615122371,Sara Skyttedal,Sara Skyttedal,≤100
42676805259,Diakonia,Diakonia,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
1405704066351809,Centerpartiet i Mörbylånga kommun,Centerpartiet i Mörbylånga kommun,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
187832004591985,LO-distriktet i Småland och Blekinge,LO-distriktet i Småland och Blekinge,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
125777020786691,Mikael Damberg,Socialdemokraterna,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
