Page ID,Page name,Disclaimer,Amount spent (MXN)
112057583931467,Morena Campeche,Morena Campeche,5924
116039188209698,Presidenta 2024 Mx,Presidenta 2024 Mx,3274
2254153318173594,Informate Campeche,Informa campeche,1523
120475107640369,La Realidad de hoy,La Realidad de hoy,1506
120965900993972,El Escaparate,El Escaparate,1062
119813324392503,Latitud Cero,Latitud Cero,778
837607596288104,Eliseo Fernández Montufar,Community Manager,685
104502545545325,El Sol de América,El Sol de America,459
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,456
240598816013949,Erick  Reyes,Erick  Reyes,213
104745382187531,The Times Mexico,The Times Mexico,209
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,203
100141742704499,Prensa Fifi,Prensa Fifi,202
112193307898373,Electoralia Veracruz,Electoralia Veracruz,187
264773293005,Marko Cortés,Partido Acción Nacional,184
707277452803584,PT Campeche Oficial,Partido del Trabajo Campeche,175
200670033854796,Jesus Aguilar Díaz “Chuy”,Digital Media,174
957262277720945,Carlos Ucán,Producciones Jaguar,173
107793448707132,The Guardian Mexico,The Guardian Mexico,170
106727899162467,Fuerza Marcelo Estado De Campeche,Ligthink mkt,156
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,152
101498485926583,El Monarca,El Monarca,141
156904881585665,De Todo Un Poco,De Todo Un Poco,121
100963539644688,La Muralla Informativa,La Muralla Informativa,119
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,114
385539594928514,Jak Valle,Jak Valle,110
108819392526809,Partido Acción Nacional,Partido Acción Nacional,108
108092945550211,Top Campeche,Top Campeche,107
149132555116580,Campeche.com.mx,campeche.com.mx,104
102220236184233,La Redacción del Campechano,La Redacción del Campechano,101
561165674038436,Pedro Hernández Macdonald,Pedro Hernández Macdonald,≤100
56713285274,Greenpeace México,Greenpeace México,≤100
350508488860,Renán Barrera,Renán Barrera,≤100
236327629868256,Raúl Pozos,Raúl Pozos,≤100
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,≤100
111807781533688,El Habanero News,El Habanero News,≤100
