Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,22827
1744356319118477,هنا لبنان,هنا لبنان,17103
1428873024044736,المدن - almodon,المدن - almodon‎,15922
1438703606372190,Elham Said Freiha,Elham Freiha,12121
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,7614
102023711572671,أساس ميديا -  Asas Media,asasmedia,7576
110470091436602,Ici Beyrouth,Ici beyrouth,7231
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,6088
394633411339696,fiftyfiftylb,FiftyFiftylb,6061
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,5855
107698404702208,Alkalima,Alkalima Onlime,5291
101985661610385,Annahar Al Arabi,Ghiwa Cherfane,4545
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,3622
107800617419717,MYKA Foundation,Elie M. ElHelou,3030
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,3030
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
109112633772887,180post,180Post,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
106425851213086,L'Orient Today,L'Orient Today,1501
106821968055687,Leila Dagher,Leila Dagher,≤100
1557231747832291,afikra,These ads ran without a disclaimer,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
10250877124,Arab News,These ads ran without a disclaimer,≤100
