Page ID,Page name,Disclaimer,Amount spent (THB)
174674890018644,นายเดชอิศม์ ขาวทอง นายกชาย,Phetai Sretrairat,182
161651553861945,Amnesty International Thailand,Amnesty International Thailand,119
383969052150419,ชาญชัย อิสระเสนารักษ์,Assawin Issarasenarak,≤100
345127652279503,มูลนิธิสากลเพื่อคนพิการ,มูลนิธิสากลเพื่อคนพิการ,≤100
137188693021815,สืบจากข่าว,สืบจากข่าว,≤100
51620386454,Dek-D.COM - เด็กดีดอทคอม,"Dek-D Interactive Co.,ltd.",≤100
1387231808035873,MarketThink,These ads ran without a disclaimer,≤100
1121281977960276,ข่าวช่องวัน,Nitiyaporn Nearunchorn,≤100
101393109497440,Mortality 55,These ads ran without a disclaimer,≤100
546416699215073,ห้องสื่อครูคอม,Krisada Khamma,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
111893278854187,Dailynews - เดลินิวส์ออนไลน์,"SI-PHAYA PUBLISHING CO.,LTD.",≤100
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,≤100
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,≤100
204016840519336,ศ.ดร.นฤมล ภิญโญสินวัฒน์,ศ.ดร.นฤมล ภิญโญสินวัฒน์,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,≤100
101504656149099,Peace Sasipatra  - พีซ ศศิร์ภัทรา,Peace Sasipatra  - พีซ ศศิร์ภัทรา,≤100
114190901958506,Bualuang Fund,These ads ran without a disclaimer,≤100
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,≤100
102099148270519,เเนวข้อสอบราชการออนไลน์,These ads ran without a disclaimer,≤100
101744372595387,สถานีเกษตร_สิ่งแวดล้อม,These ads ran without a disclaimer,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
112562765084856,หนึ่ง ธนิท กิตติจารุรักษ์,Sueb Supachai,≤100
101903785231136,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,Thanachit Phraemuang,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
100178345574537,ผู้นำโง่เราจะตายกันหมด,ผู้นำโง่เราจะตายกันหมด,≤100
494189467277672,Agenda,บริษัท ดิ อาเจนด้า จำกัด,≤100
283155375658667,"จ่าสิบเอกพัฒณปกรณ์   ดอนตุ้มไพร ""จ่าเจี๊ยบ""",Sueb Supachai,≤100
100298682713615,เสื้อวินเทจ ลายมัน ผ้าดำ,เสื้อวินเทจ ลายมัน ผ้าดำ,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
106804542303183,สำนักงานกฎหมายทนายใหญ่,สำนักงานกฎหมายทนายใหญ่,≤100
110263854646061,กฤตทัศชญา ดิษฐเนตร,กฤตทัศชญา ดิษฐเนตร,≤100
100133208877053,สุดต๊าช,These ads ran without a disclaimer,≤100
115626384474662,โลกใบใหญ่ของหมาไซส์เล็ก,These ads ran without a disclaimer,≤100
105711950893323,The Modernist,บริษัท โอพีเนียน มีเดีย จำกัด,≤100
177733592242938,Trinity Securities,These ads ran without a disclaimer,≤100
108162078413935,capitalread.co,capitalread.co,≤100
1476431705973757,Secretaria Municipal de Assistência Social - Ipiranga - Pr,These ads ran without a disclaimer,≤100
100220206406780,เอ็ม ณัฐนิพัท กองพัทธนันท์,Natnipat Kongpattanan,≤100
111482105269072,Watcharin Sianthong,These ads ran without a disclaimer,≤100
105819548873110,The FinVerse,These ads ran without a disclaimer,≤100
105159369188048,Hotelex Shanghai,These ads ran without a disclaimer,≤100
