Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,2146
136956534616,Times LIVE,TimesLIVE,425
57206003848,Greenpeace Africa,Greenpeace Africa,420
1742410059361710,AwakeMzansi,Awake Mzansi,393
6011868110,Democratic Alliance,Democratic Alliance,270
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,232
478479492268974,Sunday Times ZA,Sunday Times,223
116657351312927,Pledge To Vote SA,Pledge to Vote,176
102265308016316,Al Jama-ah,Al Jama-ah,119
817419378298114,Herman Mashaba,ActionSA,112
2145594122138312,Action Society,Action Society,107
107169379305548,TLU SA,TLU SA,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
1442286572460668,Inside Education,Inside Education,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
448191278579586,Democratic Alliance Gauteng,Democratic Alliance Gauteng,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
195909420099,Solidariteit,Solidariteit,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
810594509306791,Marula Hill Travel,These ads ran without a disclaimer,≤100
290338324386099,Annique Rooibos Home Office,These ads ran without a disclaimer,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
259922021421962,VF Plus - Vrystaat,VF Plus Vrystaat,≤100
104692291218239,DA Free State Future Leaders Programme,Democratic Alliance Free State,≤100
101045376052091,lerato_fulfilling,These ads ran without a disclaimer,≤100
629021617133721,Judges Matter,Judges Matter,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
247876728823,IAAC > Institute for Advanced Architecture of Catalonia,These ads ran without a disclaimer,≤100
618787431488714,Democratic Alliance Youth Free State,Democratic Alliance Free State,≤100
103895044564421,Cheryl N Hlabane,These ads ran without a disclaimer,≤100
1942379969344042,Taste of Hilton,These ads ran without a disclaimer,≤100
117645434555342,Majio Dut Com,These ads ran without a disclaimer,≤100
368194657215717,Times Higher Education Connect,These ads ran without a disclaimer,≤100
109911201817314,News Lantern,These ads ran without a disclaimer,≤100
108759652151241,EmGee Update,These ads ran without a disclaimer,≤100
332743056792820,Haniel Travel Solutions (Pty) Ltd,These ads ran without a disclaimer,≤100
102332195614512,clemenslukasser.photography,These ads ran without a disclaimer,≤100
231720020225801,BSH Home Appliances,These ads ran without a disclaimer,≤100
1517088885216557,AIG,These ads ran without a disclaimer,≤100
163917407019292,Sahndra FON DUFE,These ads ran without a disclaimer,≤100
110111524665910,adriangdumitru,These ads ran without a disclaimer,≤100
447879208736980,Arteleia - Produção de Conteúdos Literários,These ads ran without a disclaimer,≤100
400238627246326,Alhaji's Wife,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
462680307174451,Lightborn,These ads ran without a disclaimer,≤100
423670114403144,Trending in China,These ads ran without a disclaimer,≤100
1079743815448235,Glencore,These ads ran without a disclaimer,≤100
109651119184108,Hilton Seychelles Labriz Resort & Spa,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
102342747923923,Researchpod,These ads ran without a disclaimer,≤100
103922718061868,Story Leaf,These ads ran without a disclaimer,≤100
