Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,136396
532716330164048,Sole Núñez,PautaPY,105030
1743207422388410,Paraguay Vota,Pablo Benítez,86145
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,50251
196599783696918,Efrain Alegre,Comunicá,44077
110447625137045,Pilar Callizo,PautaPY,32359
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,26928
103759862278474,Victor Miranda Py,Clicnovo,14358
132554373464255,La Nación,La Nación,14358
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,8852
161156667809582,Leo Rubin,Leo Rubín,8184
109626041763537,Natalicio Chase,Global Agencia,7670
104848285795590,Ing. Fede Olmedo,Federico Augusto Olmedo Ramírez,7179
1310731702357133,GEN,GEN,7179
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,7179
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,7179
241512319274531,Sixto Pereira,Sixto Pereira,6424
108839041769929,José López,Hugo Alfonso Aquino Diaz,5855
1753251591598763,Dani Mujica,Dani Mujica,5771
153958777947957,Paulo Reichardt,Paulo Reichardt,5760
100188219465134,Senador Derlis Osorio,Senador Derlis Osorio,5757
109356765453215,Enrique González Quintana,ASP Marketing,5462
1932265573758611,Raúl Araujo,Raúl Araujo,5332
106257452820864,Tito Saguier,PautaPY,5254
647864758888200,Seba Garcia,Sebastian Garcia,4335
724051717643013,Miguel Prieto,Miguel Prieto,4260
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,4135
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,4112
112977975024606,Nery Bruno Diputado Nacional Villarica,Nery Bruno Diputado Nacional Villarica,3964
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,3743
125314197496488,Carlos Filizzola,Carlos Filizzola,3640
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,3609
517426394969535,Ricardo Canese,Ricardo Canese,3587
106413945697461,Vicenta Cano,Vicenta Cano,3177
263037407490496,Édgar López Senador,Christian Guillermo Vazquez Sanchez,3140
102467002671611,Jorge Heisecke,Jorge Heisecke,3047
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,2924
101031596152572,Abg. Emilio Tillería - Senador,Abg. Emilio Tillería - Senador,2744
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,2686
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,2531
114061877001545,Víctor Pecci,Esencia News SA,2229
102649292598442,Senador Hugo Richer,Senador Hugo Richer,2086
838018169889993,"Fernando ""Pato"" Ojeda",Fernando Ojeda,2056
196406677113756,Rafael Filizzola,Comunicá,1991
100223835693365,Juanvi Fernández,Juanvi Fernández,1979
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,1905
103681832340596,Kpeto Cano,Eusebio Vera,1800
928202547199879,CESAR ROJAS,Pabla Florencia Yammil Bareiro Cuadra,1611
