Page ID,Page name,Disclaimer,Amount spent (ZAR)
100149906713244,350 Africa,350 Africa,≤100
1482645265280695,amandla.mobi,amandla.mobi,≤100
136956534616,Times LIVE,TimesLIVE,≤100
478479492268974,Sunday Times ZA,Sunday Times,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
2145594122138312,Action Society,Action Society,≤100
195909420099,Solidariteit,Solidariteit,≤100
