Page ID,Page name,Disclaimer,Amount spent (GBP)
730993880393394,Michelle O'Neill,Sinn Féin,239
16340868161,Northern Ireland Human Rights Commission,Northern Ireland Human Rights Commission,176
138007436233900,Public Health Agency,Public Health Agency,152
408582579294175,UK government,UK Government,151
841894835830532,Electoral Commission UK,Electoral Commission UK,128
6233536938,War Child UK,War Child UK,≤100
311627208673,WWF UK,WWF UK,≤100
579979835478808,Imagine. The Belfast Festival of Ideas & Politics,Imagine Belfast Ltd,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
7715002593,UNICEF UK,Unicef UK,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,≤100
10499876484,Compassion in World Farming,Compassion in World Farming,≤100
693288220851199,Natalie Glaze,These ads ran without a disclaimer,≤100
799576543492660,The Week Junior,The Week Junior,≤100
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",≤100
13047522725,Crimestoppers,Crimestoppers,≤100
121936349543,World Vision UK,World Vision UK,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
19895907944,CAFOD,CAFOD,≤100
166944307578557,Men's Alliance NI,Men's Alliance (NI),≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
103662352102391,Family Debt Help,Ian Keith Parsons,≤100
177855115588808,The Week UK,The Week UK,≤100
394936823930287,Age International,Age International,≤100
103359739162746,The News Agents,The News Agents,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
97116898596,Sightsavers,Sightsavers,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,≤100
18044497940,Plan International UK,Plan International UK,≤100
26698813123,British Red Cross,British Red Cross,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
202480635550,Care,CARE,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
158077247591710,Refuge,Refuge,≤100
490007667679401,Hugh James,Hugh James,≤100
143837658998810,WWT,Wildfowl and Wetlands Trust,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
171221289565507,Keep Northern Ireland Beautiful,Keep Northern Ireland Beautiful,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
18366996074,War on Want,War on Want,≤100
77680316823,Finisterre,Finisterre,≤100
10677003998,Shelter,Shelter,≤100
139695000173,Good Energy,Good Energy,≤100
169042736456594,All Out,All Out,≤100
13695746395,Guide Dogs UK,Guide Dogs,≤100
6708565748,CBM UK,CBM UK,≤100
401847960644025,Extinction Rebellion UK,Extinction Rebellion,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
10986039307,VSO,VSO,≤100
40409120801,Refugee Council,Andrea Corinaldesi,≤100
514212165305248,Leigh Day,Leigh Day,≤100
1682367945366856,POWER Film,Power Film,≤100
446908312440837,Pepper Money UK,Pepper Money UK,≤100
1999312353678979,Councillor Tom Smith,Councillor Tom Smith,≤100
100105322336334,TUV Newry & Armagh,Traditional Unionist Voice,≤100
353224381469808,ifaw,IFAW,≤100
103458012300068,Renters' Reform Coalition,Renters Reform Coalition,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
669323733273130,Cllr. Séamas De Faoite,Cllr. Seamas de Faoite,≤100
251962071804061,Four Nine,Four Nine,≤100
8876787713,Mental Health Foundation,Mental Health Foundation,≤100
18933990398,Stonewall,Stonewall UK,≤100
202798122688,Chatham House,Chatham House,≤100
601388547012748,Ecologi,Ecologi,≤100
111503161740182,AGBI,AGBI,≤100
8422578815,Soil Association,Soil Association,≤100
32514078659,Liberty,Liberty,≤100
20186429434,Hope and Homes for Children,Hope and Homes for Children,≤100
163862575762,Embrace the Middle East,Embrace the Middle East,≤100
358706239805,Scope,Scope,≤100
352254431506201,Shout Out UK,Shout Out UK,≤100
10114144851,NSPCC,NSPCC,≤100
11055104471,ONE,ONE Against Poverty (UK),≤100
9695206314,Sustrans,Sustrans,≤100
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministires,≤100
112712550420527,Ekō UK,SumOfUs,≤100
1863944713844924,Best For Britain,Best for Britain,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
372047906500872,Gary Hynds #1 for North Lisburn,Gary Hynds,≤100
102485059181436,Councillor Gareth Sharvin SDLP,Councillor Gareth Sharvin SDLP,≤100
346684596111093,KinKind,KinKind Ltd,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
3190660567626119,Dad’s In Debt.,Dadsindebt,≤100
121292038029801,The Passage Charity,The Passage,≤100
159969930741814,The Wildlife Trusts,The Wildlife Trusts,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
163277273712719,Oxford Plastics,Oxford Plastics,≤100
103835971750,Orbis UK,Orbis UK,≤100
13533633585,National Trust,National Trust,≤100
114738159729,"Praxis, for Migrants and Refugees","Praxis, for Migrants and Refugees",≤100
112845639376,Refugee Action,Refugee Action,≤100
1239655572849437,Aviva plc,Aviva,≤100
101183108039162,P1vital,P1vital,≤100
284245658291357,Leukaemia Care,Leukaemia Care,≤100
97708339756,Action for Children,Action for Children,≤100
249209468838241,Good Law Project,Good Law Project,≤100
100789682411019,Продължаваме Промяната - Великобритания и Северна Ирландия,Ivaylo Plamenov Kostadinov,≤100
6707857033,Global Justice Now,Global Justice Now,≤100
289690716457,Christian Concern,Christian Concern,≤100
848938305316075,The National College,National Education Group Ltd,≤100
183578656917,Wellcome Trust,Wellcome Trust,≤100
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,≤100
147064371974492,nibusinessinfo.co.uk,Invest Northern Ireland,≤100
121872441181818,Compassion UK,Compassion UK,≤100
421660725077543,Cllr Lilian Barr SDLP,Cllr Lilian Barr SDLP,≤100
8807334278,Conservatives,The Conservative Party,≤100
102959175630065,Net Zero Now,Net Zero Now Ltd,≤100
406014880006177,The Commissioner for Older People for Northern Ireland,The Commissioner for Older People for Northern Ireland,≤100
349529338419493,Energy and Utilities Jobs,Joanne Hill,≤100
104364384468592,Jo Cox Foundation,Jo Cox Foundation,≤100
38241997652,Lymphoma Action,Lymphoma Action,≤100
53855227667,Porsche,These ads ran without a disclaimer,≤100
6406164817,Viva!,Viva! Vegan Charity,≤100
15713980389,MTV UK,MTV UK,≤100
1731766737063825,Greenspark,Greenspark,≤100
45986010500,Barnardo's,Barnardo's,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
