Page ID,Page name,Disclaimer,Amount spent (PYG)
325540631525675,En La Tecla,En la Tecla,33832
102266292553995,Sucia Política,Diego Ricardo Ramírez,31747
110303418588991,Baby Appleyard,Baby Appleyard,14679
1468570519872644,Santiago Peña,PRANA SA,14679
196599783696918,Efrain Alegre,Efrain Alegre,10294
241512319274531,Sixto Pereira,Sixto Pereira,5296
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,3526
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,3206
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,1725
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,1550
517426394969535,Ricardo Canese,Ricardo Canese,1163
111912341409356,Centinela del Norte,Centinela del Norte,1101
1151984808290856,Hugo Portillo,Hugo Portillo,835
359307964420456,Terere Cómplice,Meli Olavarrieta,828
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,717
103429818624929,Edu Garay,Eduardo Garay,664
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,572
490637354648727,Ing.Juan Carlos Baruja - Gobernador 2018/2023,Juan Carlos Baruja Fernandez,559
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,547
123892278310235,Eduardo Valiente,Rocio Soledad Martinez Larroza,482
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,447
518726648648192,Carlos Arrechea,Carlos Arrechea,397
107706177740738,Periodismo 29,Periodismo 29,319
101589739286507,Óscar González Senador,Maria Alejandra Correa Miño,304
388077265097651,Romualdo Bogado,Romualdo Bogado Quiñonez,301
1365651890238610,Soberanía Paraguay,Prensa_Py,292
102649292598442,Senador Hugo Richer,Senador Hugo Richer,271
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,202
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,197
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,171
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,155
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,155
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,121
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,101
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
101589739286507,Óscar González Senador,These ads ran without a disclaimer,≤100
177854402389449,Imdosoc,These ads ran without a disclaimer,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
104401217909899,RoboForex,These ads ran without a disclaimer,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
137071910500968,Alvaro Grau,Oscar David Baez Alvarenga,≤100
