Page ID,Page name,Disclaimer,Amount spent (ARS)
103855342712624,Frente Chaqueño,Frente Chaqueño,386685
152351941446339,Jorge Milton Capitanich,Frente Chaqueño,130639
316538378371170,Chaco Gobierno de Todos,Chaco Gobierno de Todos,69760
109586108797973,Futuro Argentino,Futuro Argentino,20303
214152438919953,Municipio de Resistencia,Municipio de Resistencia,14458
137982309546526,Aida Ayala,Aida Ayala,14278
106611964758390,Santiago Pérez Pons,Frente Chaqueño,14233
116075388079517,La Libertad Avanza Chaco,La Libertad Avanza Chaco,12018
564830380326427,Juan Carlos Polini,Polini,10837
129799846687423,Levantémonos,Levantemonos,9873
190356261138005,Leandro Zdero,Leandro Zdero,9155
705172499580470,Gustavo Martinez,Gustavo Martinez,8618
672238573214250,Diego Arévalo,Frente Chaqueño,7919
103010378532761,Iván Gyoker,Iván Nicolas Gyöker,5751
1915928008689451,Eli Cuesta,Eli Cuesta,5221
183777372568745,Todo Chaco,comunicarg,4450
110079031997390,Con Larreta,Con Larreta,4402
283902485416912,Frente de la Victoria - Formosa,Partido Justicialista de Formosa,4312
204401556350395,Gustavo Valdés,Gustavo Valdés,4129
102289782502796,Prensa Digital,Prensa Digital,3800
103172912389916,Jefatura de Gabinete de Ministros de la Nación,These ads ran without a disclaimer,3776
106611964758390,Santiago Pérez Pons,Chaco Gobierno de Todos,3350
508042719277404,Fabricio Bolatti,FABRICIO BOLATTI,3312
111314158611789,Defendamos Lo Nuestro,Defendamos al Campo,3113
103088924366000,Noticias d,Noticias d,2870
544640985878621,Argentinos Online,Argentinos Online,2736
101119888069962,Luciano Moser,Frente Chaqueño,2014
117606737986312,Elba Hoyos,Elba Hoyos,2013
102322505470419,Pali Wachnowski 2023 Villa Berthet,Pali Wachnowski 2023 Villa Berthet,1982
121149419275576,Luisina Lita,Frente Chaqueño,1975
1816764398612861,Dr. Carlos Galo Encina,Carlos Antonio Galo Encina,1891
255392011709766,Gobierno de Formosa,Gobierno de Formosa,1860
122345224173911,Maida With,Maida Gabriela With,1611
291254690958520,Gobierno de Corrientes,Gobierno de Corrientes,1494
100434832330521,Partido Agrario y Social,Jessica Elizabeth Guiot,1463
113395874909201,Punto Noticias,Punto Noticias Web,1427
100135086249194,Noticias del Norte,Noticias del Norte,1298
107631983989726,Argentina Federal,Argentina Federal,1097
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,1091
103086469455193,Gustavo puede,Gustavo Puede,1072
912485242180033,Fabricio en el Concejo,Fabricio Bolatti,1058
112595328432641,Wado 2023,Jóvenes con Wado,1054
102007812840437,Jóvenes con Wado,Jóvenes con Wado,1019
194659330554017,Mónica Fein,Monica Fein,990
367726160538378,Sergio Vich,Sergio Diego Oscar Vich,943
154946458031100,Ganemos Corrientes 2023,Ganemos Corrientes 2023,882
206745532699914,Eduardo Aguilar,Eduardo Alberto Aguilar,843
252149815129780,Juan Manuel Chapo,Juan Manuel Chapo,782
558106334670581,Mauro Leiva,Leonardo Jesús Araya,763
733712650085435,Iván Sirich,Iván Sirich,709
102086776220956,Diego Pedrini 2023,Diego Oscar  Pedrini,687
231169830377923,Gabriel Solano,Frente de Izquierda,647
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,612
1543295695929305,Jorge Gustavo Fernandez,Jorge Gustavo Angel Fernandez,611
1358967864150866,Ramon Cejas 2023,Ramon Cejas 2023,583
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,564
121558597580863,Celeste Ascúa,Frente de Todos,556
1030058910343698,Federico Javier Cacace,Alejandro Cacace,532
183940131655054,María Eugenia Vidal,María Eugenia Vidal,445
229305467211973,Martin Bustos,Carlos Martin Bustos,430
1228444987284670,Gobierno de Santiago del Estero,Gobierno de Santiago del Estero,409
1479770985612856,Fabio Zerpa,Fabio Zerpa,389
134557130216408,Jorge Jofré,Jorge Jofre,374
2251397431784810,InfoArgentina,Comunicarg,370
1651324754987038,InfoAires,Comunicarg,366
542137185925627,Atilio Basualdo Intendente,Victor Pablo Basualdo,363
506043322795826,Partido Obrero Chaco,Frente de Izquierda,359
344136679676785,Julito Paredez 2023,Julio César Paredez,347
2555633547786088,Javier Miranda,Javier Miranda,347
101996084777901,Mariela Belski,Mariela Belski,338
107827281441859,silviodb.ch,These ads ran without a disclaimer,300
164150913774044,Grupo Uno LED,Grupo Uno LED,295
675523912809682,Tiempo de Provincia,Comunicarg,281
104733589113258,La Gaceta Nacional,La Gaceta Nacional,272
111600998225620,Noticias Zero,Noticias Zero,270
1192374014146549,María Emilia Abdelnabe,Maria Emilia Abdelnabe,252
322851251594084,Partido Ciudadanos a Gobernar Chaco,Saul Ignacio Umere Silvero,246
103151256014555,Charata Libre,Charata Libre,245
610065179346397,NotiBaires,Comunicarg,243
103151256014555,Charata Libre,Maglio Agustin Falcon,227
628498977777284,El Continental,Periodico El Continental,221
256836781181724,Unidad Popular,Unidad Popular,220
1525482941081445,Roxana Reyes,Roxana Nahir Claudia Reyes,218
704600029924423,Andres Romero,Malena Acevedo,204
304176325478,La Política Online,La Política Online,198
102534516011045,La Gloria Noticias,La Gloria Noticias,191
114271673602981,NEA HOY,NEA HOY,177
103322152538185,La Verdad Noticias,La verdad noticias,173
335926266503071,7D,7D,169
101247942996839,Lorena Intendente,Frente de Agrupaciones Peronistas,168
112090455034177,El Portavoz Oficial,El Portavoz,161
101594852755793,El Bonaerense,El Bonaerense,153
110806461830762,El Sol Web,El Sol Web,150
105716442346264,Conurnarnia,Conurnarnia,145
642047375905348,Gastón di Castelnuovo,Gaston Di Castelnuovo,137
100513966017836,Noticias del Sur,Noticias del Sur,129
1408542766063285,Carla Carrizo,Ana Carla Carrizo,125
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,115
125183747539071,Noticias Argentinas,Noticias Argentinas,109
111064391804839,Argentina Productiva,Argentina Productiva,107
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,103
111842694665173,Entrevistas con el Dr. Jorge Derna,Jorge Alberto Derna,≤100
100897075413312,Javier Zamudio,Javier Zamudio,≤100
111852974281066,Federico Romano Norri,Fede Romano Norri,≤100
358162257947051,Ricardo Bussi,Ricardo Matias Mercado,≤100
605540860101596,Diario Criollo,Diario Criollo,≤100
