Page ID,Page name,Disclaimer,Amount spent (GTQ)
102762215788405,VOS.gt,VOS.gt,≤100
104917155362067,Roberto Arzu García-Granados,Roberto Arzú García-Granados,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
107186558438030,GT Noticias Guate,GT Noticias Guate,≤100
104088575626269,Unidad Nacional de la Esperanza Xela,Unidad Nacional de la Esperanza Xela,≤100
109189810962889,Comunidad Elefante,Shorik Yann Mejia Blanco,≤100
281554395331686,República,"Republica GT, S.A.",≤100
643307955729923,Rabino Yosef Garmon - יוסף גרמון,These ads ran without a disclaimer,≤100
106450964481055,APsystems LATAM,These ads ran without a disclaimer,≤100
