Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,445
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",174
141627992572943,Budweiser,Ambev,151
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,142
151461171594566,Oi,DREAMERS ROCK - RJ,141
165500080198037,"Mulher, Família e Direitos Humanos",These ads ran without a disclaimer,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
109918909035681,Cerveja Brahma Oficial,Ambev,≤100
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
255804437808407,Vale,Gustavo Ferreira,≤100
1488853891429349,Heineken,GRUPO HEINEKEN,≤100
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,≤100
165500080198037,"Mulher, Família e Direitos Humanos","Ministério da Mulher, da Família e dos Direitos Humanos",≤100
218908215124901,"Coalizão Brasil Clima, Florestas e Agricultura","Instituto de Apoio à Coalizão Brasil Clima, Florestas e Agricultura",≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
2544666325578449,Eleja.se,Eleja.se,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
197698930267127,Alana,Instituto Alana,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
193640871262,CLAUDIA Online,Kauira Grillo,≤100
171342419582453,"CNC - Confederação Nacional do Comércio de Bens, Serviços e Turismo","CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,≤100
258088921369,TOTVS,TOTVS,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
113165042099382,Brasil 61,Brasil 61,≤100
914115575302130,Fundação Toyota do Brasil,Fundação Toyota do Brasil,≤100
133038303390133,Sicredi,These ads ran without a disclaimer,≤100
111600583709247,Quartopoderalagoas,Quarto Poder Alagoas,≤100
105933125105087,Aqui Pela Saúde Dela,Organon,≤100
101349122508290,Dr Sanquetta,These ads ran without a disclaimer,≤100
113455336434,Centro de Liderança Pública,CLP - Centro de Liderança Pública,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,≤100
107094855482314,João Geraldes,Joao Victor Barros Geraldes,≤100
118678938210868,SIMPI,Simpi,≤100
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,≤100
163372447147733,Cidade de Assis,Prefeitura de Assis,≤100
132804480113814,PwC Brasil,Pedro Martins,≤100
104738421003389,InvestNews BR,Easynvest,≤100
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
425215080864180,Pfizer Brasil,Pfizer,≤100
365328780221103,Museu da Pessoa,Museu da Pessoa,≤100
127789930632668,Conectas Direitos Humanos,Conectas Direitos Humanos,≤100
173462122708608,Box 1824,These ads ran without a disclaimer,≤100
541601149678155,Ável,Ável Investimentos,≤100
117691720031724,Hey Nude,Nude.,≤100
1800334880066089,Enel X,Enel X Brasil S/A,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
108330837523754,Im.pulsa,Instituto Update,≤100
704332496288174,Exposição Cidade Acessivel,Folguedo,≤100
1165488993512231,Nossas,NOSSAS,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
