Page ID,Page name,Disclaimer,Amount spent (ISK)
154893001218870,ADHD samtökin,ADHD samtökin,288
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,148
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,125
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,122
106979180938014,Samstöðin,Samstöðin ehf,≤100
737169626371453,Heimildin,Stundin,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
102133046017049,Evrópuhreyfingin,Evrópuhreyfingin,≤100
573559522797177,Flokkur fólksins,Flokkur Fólksins,≤100
112564955077010,News,These ads ran without a disclaimer,≤100
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,≤100
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,≤100
