Page ID,Page name,Disclaimer,Amount spent (INR)
115518501869633,Axis Bank,Axis Bank,15069
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,3386
516576275094648,BJP Assam Pradesh,Bharatiya Janata Party (BJP),1690
119731475279145,Dubai Future Foundation,These ads ran without a disclaimer,1680
107011868950890,মোদীৰ সৈতে অসম,মোদীৰ সৈতে অসম,1379
118837474478228,Northeast With NaMo,Northeast With NaMo,1333
142752549111246,Construction World,Asapp Info Global Services Pvt. Ltd.,1010
109937650579639,discovery+,discovery+,605
109545244848137,Crafto,Kutumb App,466
797927846899300,Flag Foundation of India,Flag Foundation of India,368
162311940465517,BJYM,Bharatiya Janata Party,343
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,324
479998865355592,Aditya Birla Group,Aditya Birla Group,316
112058781694921,Fiigs India,Lebhaari,228
103782051383159,School of Politics,School of Politics,203
123405501008524,Mercedes-Benz India,Mercedes-Benz India,177
30290552843,Greenpeace India,Greenpeace India Society,172
270666596375251,Jhatkaa.org,Jhatkaa.org,165
537021156329658,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,161
132689140088396,smilefoundation,smilefoundation,155
897056127025640,InKhabar,InKhabar,114
140072696102301,Pankajkumar Desai,Pankajkumar Desai,103
105438141272621,Santanu Puzari,DAX FAALCON,≤100
106513368217532,Kento Jini,Kento Jini,≤100
395658807511230,International Automobile Centre of Excellence,International Automobile Centre of Excellence (iACE),≤100
243905136121906,Dr. Jury Sharma Bordoloi,Dr. Jury Sharma Bordoloi,≤100
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,≤100
107594063255738,Ankur Warikoo,These ads ran without a disclaimer,≤100
702261793211461,Dilip Saikia,Dilip Saikia,≤100
108492911417034,Satyam Srirangam - INC,Satyam Srirangam - INC,≤100
183824978467083,Rao Inderjit Singh,Rao Inderjit Singh,≤100
528307847248802,Indian National Congress -  Madhya Pradesh,Indian National Congress -  Madhya Pradesh,≤100
282198256011533,PM Narendra Swamy,PM Narendra Swamy,≤100
103403614933648,M Raghunath Yadav,Tidal Digtal Tech,≤100
132689140088396,smilefoundation,Smile Foundation,≤100
330760810293224,HelpAge India,HelpAge India,≤100
21169267101,Give,Give,≤100
165714096933078,Piyush Goyal,Piyush Goyal,≤100
102585599142804,Baatein Unlocked,Baatein Unlocked,≤100
100735178208398,Udyami India,Samadhan Samiti,≤100
100328978216424,"Fight Pollution, Not Plastics","Fight Pollution, Not Plastics",≤100
667560657014524,Mahendra Singh Solanki,Swanit Infotech,≤100
348786758473663,Ashok Singh,PARAOJHI SOLUTION LLP,≤100
411129449009589,K.C. Venugopal,K.C. Venugopal,≤100
426881010719758,Soumik Hossain,Soumik Hossain,≤100
110402195457221,देवभूमि के धामी,Devbhoomi Ke Dhami,≤100
224618077692752,Sanjay Tandon,CosMark Media Pvt Ltd,≤100
112314771829803,NorthEast Global Investors Summit,NorthEast Global Investors Summit,≤100
102715296085726,Neta Ji,Awesomebyte,≤100
1675237799375590,Chandra Mohan Patowary,Chandra Mohan Patowary,≤100
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,≤100
501312639983943,Manish Jaiswal,Manish Jaiswal,≤100
101437656247049,Modi Quotes,Modi Quotes,≤100
421179061356837,Eknath Shinde - एकनाथ संभाजी शिंदे,Eknath Shinde - एकनाथ संभाजी शिंदे,≤100
108529574059980,PMFBY,Concept Communication Limited,≤100
435124759989017,Yogendra Singh Mandloi,Yogendra Singh Mandloi,≤100
1774019249553051,Babulal Marandi,Babulal Marandi,≤100
105220971387970,BIBSIKHA,BIBSIKHA LLP,≤100
110082531452800,Kotak811,These ads ran without a disclaimer,≤100
918414611597115,Amar Prasad Reddy,Political Engineer,≤100
112883947067169,Citizen Action Party - Sikkim,Citizen Action Party - Sikkim,≤100
678876002499539,Mohd Shamim Khan,MEGA TRENDS ADVERTISING LTD,≤100
249695682594083,Nawazish Alam Khan,Nawazish Alam Khan,≤100
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,≤100
168545223213479,Omprakash Hudla,Omprakash Hudla,≤100
1785302198354679,Dr. Somendra Tomar,Dr. Somendra Tomar,≤100
102091768921733,Ashok dubey bjp,Ashok dubey bjp,≤100
739221966159227,Rajesh Singh Dayal,Rajesh Singh Dayal,≤100
194459837556472,योगेंद्र प्रताप सिंह / जीतू - ज़िला पंचायत सदस्य,योगेंद्र प्रताप सिंह / जीतू - ज़िला पंचायत सदस्य,≤100
467206496957655,Indian Institute of Democratic Leadership - IIDL,Pactic Media Concepts,≤100
253882521658554,Dr Somya Gurjar,Dreams Infosoft Technology Pvt. Ltd.,≤100
117537484725567,Jitu Goswami MLA,Janmat Consulting,≤100
667862236707254,Rohit Kumar Singh,Rohit Kumar Singh,≤100
521087391666842,Dr.Rajesh Babal,Dr.Rajesh Babal,≤100
106534988325624,Mradubhashi News,Mradubhashi News And Entertainment Pvt Ltd,≤100
109340175425667,Manoj Mishra Fan Club,Manoj Mishra Fan Club,≤100
433130516821224,Umang Singhar,Umang Singhar,≤100
