Page ID,Page name,Disclaimer,Amount spent (BOB)
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
217948432069023,Bolivia Maya,Bolivia Maya,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
108470064614085,Rogelio Maldonado Concejal,Ronald Wilson Morales Llerena,≤100
105941541719195,Concejo Municipal de El Alto,Ronald Wilson Morales Llerena,≤100
103325105896201,Cursos Online,These ads ran without a disclaimer,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
116310878056949,Mandy Wong Chatgpt,These ads ran without a disclaimer,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
