Page ID,Page name,Disclaimer,Amount spent (CZK)
287724754662359,HateFree Culture,HateFree Culture,850
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,513
122074554119,EU Social,EU Social,505
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,183
317398901621260,IKEA,IKEA,131
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,115
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
267751653384029,Pardubický kraj,Pardubický kraj,≤100
361281313901258,Komerční banka,"Komerční banka, a.s.",≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
90002267161,TOP 09,TOP 09,≤100
111041662264882,ČSSD,ČSSD,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
384187235387895,Alena Schillerová,ANO,≤100
214827221987263,Andrej Babiš,Andrej Babiš,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
125830487980906,Solární asociace,Solární asociace,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
579215965436046,JSNS,JSNS,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
103618366059573,Nanobala,These ads ran without a disclaimer,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
178362315106,European Parliament,European Parliament,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,≤100
2324431914442679,bez Dodavatele,bezDodavatele a.s.,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
840906766014124,Jana Mračková Vildumetzová,ANO,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
711658465662315,XTV,XTV,≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
400479656748554,Ivan Bartoš,Česká pirátská strana\t,≤100
169946526003,Nadace Partnerství,Nadace Partnerství,≤100
113743658978459,Meltingpot,Meltingpot,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
1571432816412854,Ministerstvo pro místní rozvoj,Ministerstvo pro místní rozvoj ČR,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
386408828527231,Mirek Adámek,Mirek Adámek,≤100
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,≤100
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,≤100
378827025796132,Peak.cz,Peak.cz,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
437293906329369,SnadnaMaturita.cz,SnadnaMaturita.cz,≤100
1417899661810512,Participace 21,Decision 21,≤100
578342809023884,Jsme fér,Prague Pride,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
1900532106849242,Institut H21,Institute H21,≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
103284989245850,Kostarika nemovitosti,These ads ran without a disclaimer,≤100
108256752103532,Josef Soumar - místostarosta Písku,Josef Soumar - místostarosta Písku,≤100
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","TOMAN & PARTNEŘI advokátní kancelář, s.r.o.",≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
104208542332869,"Fridays for cars, energy and freedom - CZ",Fridays For Cars CZ,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,TOP 09,≤100
139936392836909,Ask Team Clean CZ & SK,These ads ran without a disclaimer,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
453697017993990,Aspen Institute Central Europe,Aspen Institute Central Europe,≤100
548487565163265,"Buď Čech, buď laska","Buď Čech, buď laska",≤100
103567498863549,Ecoista,Ecoista,≤100
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
139768309509688,Liberecký kraj,Liberecký kraj,≤100
416190415243,Fakulta životního prostředí - ČZU v Praze,Fakulta životního prostředí,≤100
172555519423970,Divadlo na cucky,These ads ran without a disclaimer,≤100
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,≤100
102521435457779,Josef Flek,STAROSTOVÉ A NEZÁVISLÍ,≤100
1060889564019324,Tomáš Prouza,Commpanions,≤100
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,≤100
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
209788605791373,Heinrich-Böll-Stiftung Prague,"Heinrich-Böll-Stiftung e.V., kancelář v Praze",≤100
338661233715007,Zprávy z Moravy,Zprávy z Moravy,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
164024787880257,Adapterra,Nadace Partnerství,≤100
353349792067181,Institut Paměti národa Brno,Post Bellum,≤100
55408246161,Amnesty International ČR,Amnesty International ČR,≤100
837256169624106,MS ODS Slaný,Ondřej Hradecký,≤100
112696650094354,"Marcel Sikora, zastupitel Frýdku-Místku a Moravskoslezského kraje",These ads ran without a disclaimer,≤100
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
760746787405857,Dělej co tě baví,These ads ran without a disclaimer,≤100
213802435698566,TVbydleni.cz,Living Media s.r.o.,≤100
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Starostové a nezávislí,≤100
110616612331837,ODS-Vysočina,Občanská demokratická strana,≤100
174546373212301,Jsme Levice,Levice,≤100
103068351300691,Eduard Stehlík,These ads ran without a disclaimer,≤100
175655605777948,Miloš Vystrčil,Miloš Vystrčil,≤100
101474998635363,Robert Pisár,Robert Pisár,≤100
176618874475277,Martina Ochodnická - poslankyně z Vysočiny,TOP 09,≤100
107341405343516,Mise Ukrajina,Mise Ukrajina,≤100
944358442253364,Jihočeský kraj - oficiální,These ads ran without a disclaimer,≤100
505266056162745,Knihovna Jiřího Mahena v Brně,These ads ran without a disclaimer,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
113864178277471,Eco Mindset,These ads ran without a disclaimer,≤100
527351247377965,European Committee of the Regions,European Committee of the Regions,≤100
109231571984405,Accelera,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
