Page ID,Page name,Disclaimer,Amount spent (CAD)
939050246112788,Facebook Public Affairs,Meta,5140
180862678644381,Ontario NDP,Ontario NDP,1733
104386908631938,Pathways Alliance,Pathways Alliance,1514
230448456985193,Elections Ontario,Elections Ontario,1256
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,1071
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,1025
261752512263,Canadian Red Cross,Canadian Red Cross,958
154462904588700,Enbridge Gas,Enbridge Gas,799
101347089679547,Andrea Hazell,Andrea Hazell Campaign,698
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,626
504061526642471,Ontario Power Generation,Ontario Power Generation,431
121222984568561,Amnesty International Canada,Amnesty International Canada,402
24235835555,Kids Help Phone,Kids Help Phone,395
367773226675582,The Home Depot,The Home Depot,334
281999881613,World Vision Canada,World Vision Canada,313
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,294
113297740077607,Canadian Energy Centre,Canadian Energy Centre,273
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,272
115835521825983,UNHCR Canada,UNHCR Canada,270
103947395932025,mstrishaaa,mstrishaaa,252
114943114838621,Fuel Forward,Canadian Fuels Association,220
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,216
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,212
278388139026064,Patrick Brown,Patrick Brown,180
108604005427609,Neil Lumsden MPP,Neil Lumsden MPP,165
7522587804,Green Party of Ontario,Green Party of Ontario,158
26394435211,Canadian Cancer Society,Canadian Cancer Society,155
159713615718,WWF-Canada,WWF-Canada,149
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,149
202220023130891,Bell Canada,Bell Canada,142
114104888684854,Élections Ontario,Elections Ontario,142
114849617772737,Care2 Canada,Press Pause Collective,138
35715544220,Stand.earth,Stand.earth,138
121127820923190,The Canada Africa Growth Coalition,The Canada Africa Growth Coalition,131
1097840090260804,National Police Federation,National Police Federation,123
143249880633,World Animal Protection Canada,World Animal Protection Canada,122
121658954562795,Mark Gerretsen,Mark Gerretsen,121
5794733873,David Suzuki Foundation,David Suzuki Foundation,119
101535288988376,Ontario's Clean Energy Advantage,Association of Power Producers of Ontario,116
10633250963,Save the Children Canada,Save the Children Canada,115
142580569097102,Ontario Liberal Party / Parti Libéral de l'Ontario,Ontario Liberal Party / Parti Libéral de l'Ontario,112
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,112
102862259754198,MS.ThingsIsee,MS.ThingsIsee,111
105754167560390,Ekō Canada,Ekō,109
408450975937477,"Parm Gill, MPP",MPP Parm Gill,103
19750184960,Greenpeace Canada,Greenpeace Canada,101
113451888040685,KW Energy Home Services,KW Energy Home Services,≤100
109127385598965,CAN-News,These ads ran without a disclaimer,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
152759126824,Enbridge,Enbridge,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100
153447518036926,Kiehl's,These ads ran without a disclaimer,≤100
107741980784988,Canadian Health Food Association,Canadian Health Food Association,≤100
168617319831578,Nature Canada,Nature Canada,≤100
110561408638361,Coalition of First Nations for Finfish Stewardship,Coalition of First Nations for Finfish Stewardship,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
108587420188,United Way Greater Toronto,United Way Greater Toronto,≤100
169042736456594,All Out,ConnectAd,≤100
599601796904723,Humane Society International/Canada,Humane Society International/Canada,≤100
1605226899703215,Ontario Association of Crime Stoppers,Ontario Association of Crime Stoppers,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
203135665808,Mississauga Parks & Recreation,City of Mississauga,≤100
228128483994287,RBC Race for the Kids Toronto,RBC Race for the Kids Toronto,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
2349053895373277,Kyle Seeback,Dufferin-Caledon Conservative Association,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
1203834589753669,Prabmeet Singh Sarkaria,Brampton South PC Riding Association,≤100
103145009203143,The Next Climate Fellowship,The Next Climate Fellowship,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
102828041144081,Here For Students,Here For Students,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100
660721067413100,Dense Breasts Canada,Dense Breasts Canada,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,≤100
39315431246,Fair Vote Canada/Représentation équitable au Canada,Fair Vote Canada/Représentation équitable au Canada,≤100
105764658152064,Larry Brock,Larry Brock,≤100
903577146395715,Toronto Centre,Toronto Centre,≤100
925033857594085,SureHealth Canada by GreenShield,SureHealth,≤100
368355790316073,Municipality of Trent Hills,Municipality of Trent Hills,≤100
2067695656623114,IISD Experimental Lakes Area,IISD Experimental Lakes Area,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
327971477301533,City of Kingston - Municipal Government,City of Kingston,≤100
148506965209288,Operation Eyesight Universal,Operation Eyesight,≤100
49370559799,Ducks Unlimited Canada,Ducks Unlimited Canada,≤100
420437455160941,Planet Friendly News,Planet Friendly News,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
1671097993122619,Children Believe,Children Believe,≤100
148668741848610,JSpaceCanada,Press Pause Collective,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
113655770368219,Climate Action in Dufferin,Dufferin County,≤100
112259885141255,The Best Of,These ads ran without a disclaimer,≤100
842010632481715,National Observer,National Observer,≤100
111231197686977,The Breach,The Breach,≤100
1538230646323033,SecondStreet.org,SecondStreet.org,≤100
104321259649840,CATIE,CATIE,≤100
541315122557352,CODE NGO,CODE NGO,≤100
73970658023,International Rescue Committee,These ads ran without a disclaimer,≤100
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),≤100
106294152425952,Central News,These ads ran without a disclaimer,≤100
849721618409171,Niagara Skydive,Niagara Skydive,≤100
146661865920448,"Mount Pleasant Cemetery, Cremation & Funeral Centres",These ads ran without a disclaimer,≤100
193488237335834,WNews,W-World Media Inc.,≤100
134455149912301,Seva Canada,Seva Canada,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
256967407720183,LEO,Léger,≤100
96421518008,Forum for Young Canadians / Forum pour jeunes canadiens,Forum for Young Canadians / Forum pour jeunes canadiens,≤100
105274381361518,The Resolve,Indiegraf Media,≤100
111867537282400,Now Fresh Pet Food,These ads ran without a disclaimer,≤100
11974905918,World Accord,World Accord,≤100
137835112950812,Egale Canada,Egale Canada,≤100
2002150870039027,Amarjot Sandhu,Brampton West PC Riding Association,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
298540300287087,Francesco Sorbara,Francesco Sorbara,≤100
108841190581997,Fairness Alberta,Fairness Alberta,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
80851911931,Canadian Civil Liberties Association,Canadian Civil Liberties Association,≤100
778249265891813,"Brent Jones, Realtor",Brent Jones,≤100
111462478865180,City of Ottawa,City of Ottawa,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
428551390928740,Fondation Rideau Hall Foundation,Rideau Hall Foundation,≤100
1824349487859307,Kinga Surma,Etobicoke Centre PC Riding Association,≤100
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,≤100
256219551228579,CUPE 905,CUPE 905,≤100
985797494956599,The News Forum,The News Forum,≤100
1422990784605742,iA Financial Group (Industrial Alliance),iA Financial Group (Industrial Alliance),≤100
105554979259003,Canadian News,These ads ran without a disclaimer,≤100
292744507509060,Karen McCrimmon,the CFO for the Karen McCrimmon campaign,≤100
102926312428767,Solana Energy,Solana Energy,≤100
186898398016771,FRONT - Femmes Regroupées en Options Non Traditionnelles,FRONT - Femmes Regroupées en Options Non Traditionnelles,≤100
100696195532512,Banking on a Better Future,Banking on a Better Future,≤100
294859335392,University of New Brunswick,University of New Brunswick,≤100
122085817803226,Windspeaker,Windspeaker,≤100
101521614692017,Ditch Plastic Packaging,Hartmann North America,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
232412823455905,Faculty of Medicine at the University of British Columbia,Faculty of Medicine at the University of British Columbia,≤100
111871308199,Casey House Toronto,Casey House Toronto,≤100
732271663499527,Matthew Shoemaker,Matthew Shoemaker,≤100
273762186689593,Jonathan Scott,Jonathan Scott for Ward 2 Councillor,≤100
232442346800828,Return to Reason,Return to Reason,≤100
111582684014878,Ryan Williams MP Bay of Quinte,Bay of Quinte Conservative Association,≤100
250592478295316,C2C Journal,C2C Journal,≤100
248281845216826,Bell Canada (Français),Bell Canada,≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
39168823065,Sierra Club Canada Foundation,Sierra Club Canada Foundation,≤100
118424664526518,The Tax Recovery Pros,The Tax Recovery Pros,≤100
108471601462923,Vendde,These ads ran without a disclaimer,≤100
100720952880122,"Susan Stevenson, Ward 4 Councillor","Susan Stevenson, Ward 4 Councillor",≤100
7142486898,Dalhousie University,Dalhousie University,≤100
250225271678009,Canadian Generic Pharmaceutical Association,Canadian Generic Pharmaceutical Drug Association,≤100
100345752618521,Neighbour Media,neighbour media,≤100
136772905237,Historica Canada,Historica Canada,≤100
12101479244,B'nai Brith Canada,B'nai Brith Canada,≤100
178023535567275,Kawartha Land Trust,Kawartha Land Trust,≤100
2288653164793708,Fridays For Future Ottawa,Fridays For Future Ottawa,≤100
111404328067824,Friends of Land Use Planning,Friends of Land Use Planning,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),These ads ran without a disclaimer,≤100
130672393665071,WWF-Canada en français,WWF-Canada,≤100
112183950454035,Feminine Riles,Feminine Riles,≤100
102217772802527,Bay Area Times,These ads ran without a disclaimer,≤100
1854302008185299,All Things Home,These ads ran without a disclaimer,≤100
200990963441531,Boredom Therapy,These ads ran without a disclaimer,≤100
114022907021688,Canadian Nurse,Canadian Nurse,≤100
462105760482785,Iranian Canadian Congress (ICC),Iranian Canadian Congress,≤100
190440300974434,Shannon Stubbs,Shannon Stubbs,≤100
112552578373032,Resistance Press,Resistance Press,≤100
262370800536,CanadaHelps,CanadaHelps,≤100
204844912876739,Blake Richards,Banff-Airdrie Conservative EDA,≤100
409515435789954,MOVMA : Mais Où Va Le Monde d'Aujourd'hui?,MOVMA : Mais Où Va Le Monde d'Aujourd'hui?,≤100
436021533215615,French Frenzy,These ads ran without a disclaimer,≤100
1518844441698811,Association médicale canadienne,Canadian Medical Association,≤100
104678045217460,Risebridge,These ads ran without a disclaimer,≤100
126696884068046,Canadians for Tax Fairness,Canadians for Tax Fairness,≤100
115153358297699,R.A. Flannagan Writing,These ads ran without a disclaimer,≤100
152467601467262,BMO Groupe financier,BMO Groupe financier,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
521421761260217,Ville d'Ottawa,City of Ottawa,≤100
270830316804101,Shawn Menard,Shawn Menard,≤100
281999881613,World Vision Canada,These ads ran without a disclaimer,≤100
54578722992,Wilderness Committee,Wilderness Committee,≤100
475020935982293,Museums of Mississauga,City of Mississauga,≤100
574613602614898,City of Orillia - Municipality,These ads ran without a disclaimer,≤100
105998515592387,Strostrke,These ads ran without a disclaimer,≤100
121398421207430,The Molloy - Treasure Island,These ads ran without a disclaimer,≤100
102641588585816,Victoria Rumble Room,Victoria Rumble Room,≤100
109688795180129,The Rover,Indiegraf Media,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
869127933125944,Indigenous Link,Indigenous Link,≤100
1948712141904125,Gatineau.TV,Gatineau.TV,≤100
107884929018293,Matthew Klatzke Books,These ads ran without a disclaimer,≤100
1401645180072600,Accessibility Advisory Committee,Accessibility Advisory Committee,≤100
114286393699596,The Peak,The Peak Media Collective Inc.,≤100
109259964070785,Skeena Strong,The Skeena,≤100
1698373080245187,Safe Salmon: Defend our Wild Salmon,Watershed Watch Salmon Society,≤100
140220066689917,North Shore Daily Post,North Shore Daily Post,≤100
21338413843,TD Friends of the Environment Foundation,TD Friends of the Environment Foundation,≤100
179642688739082,Amnistie internationale Canada Francophone,Amnistie Internationale Canada Francophone,≤100
168889579973,Fondation David Suzuki,Fondation David Suzuki,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
215304981972670,The Ocean Legacy Foundation,The Ocean Legacy Foundation,≤100
101931938992800,SimplyRebates.ca,These ads ran without a disclaimer,≤100
1480397205549576,Rachel Blaney North Island - Powell River MP,MP Rachel Blaney,≤100
9079455019,Simon Fraser University,Simon Fraser University,≤100
131271093563675,Protégez-Vous,These ads ran without a disclaimer,≤100
141646062556362,Société de l’arthrite du Canada,Société de l’arthrite,≤100
214839395204315,Centre canadien de protection de l'enfance,Canadian Centre for Child Protection,≤100
216762411676381,Saskatchewan Arts Alliance,Saskatchewan Arts Alliance,≤100
100527619722315,Patrick Cantrell,These ads ran without a disclaimer,≤100
117926081552324,Équiterre,Équiterre,≤100
259187344111223,Coastal First Nations,Coastal First Nations,≤100
103350612362345,Strong Coast,Strong Coast,≤100
405377872902754,Canada Action,Canada Action,≤100
323624471181752,Jerry Earle,These ads ran without a disclaimer,≤100
272202456132203,Comité Chômage de Montréal,Comité Chômage de Montréal,≤100
177004795666755,Manitoba Government,Manitoba Government,≤100
654057134661490,Nathan Pachal,Nathan Pachal,≤100
638391216643974,CodeBlue BC,CodeBlue BC,≤100
247550302115830,Elections Saskatchewan,Elections Saskatchewan,≤100
127882984614,Manitoba NDP,Manitoba NDP,≤100
689778151872422,"Colter ""C.C."" Simmonds for Preston",NSNDP,≤100
106283144372677,IWG,These ads ran without a disclaimer,≤100
771123929739633,Sportinal,These ads ran without a disclaimer,≤100
112496545242184,Meta Newsline,These ads ran without a disclaimer,≤100
103440071784916,The Dancing Cucumber Center,These ads ran without a disclaimer,≤100
100504345210881,Arkady Efron,These ads ran without a disclaimer,≤100
110519061420262,Fox Chill,These ads ran without a disclaimer,≤100
110677194902720,Ok Reading,These ads ran without a disclaimer,≤100
110740821464125,worldwideengineering,These ads ran without a disclaimer,≤100
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100
100572162837561,Trend A Penny,These ads ran without a disclaimer,≤100
