Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Said Freiha,120301
102023711572671,أساس ميديا -  Asas Media,Asas Media,86165
154029261310643,LADE,LADE,75188
137195823051820,Maharat Foundation,Maharat Foundation,60150
394633411339696,fiftyfiftylb,FiftyFiftylb,45113
107698404702208,Alkalima,Alkalima Onlime,30075
1744356319118477,هنا لبنان,هنا لبنان,30075
101985661610385,Annahar Al Arabi,Annahar Al Arabi,30075
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,15038
347252006998,Nouhad Machnouk Official Page,Nouhad Machnouk Official Page,15038
1502687013388650,Media Factory News,Media Factory News,15038
2351186658355640,Lebanon And The World - لبنان والعالم,Lebanon And The World - لبنان والعالم,15038
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,15038
164267520267912,LebanonFiles.com (Live News From Lebanon),LebanonFiles.com (Live News From Lebanon),15038
110470091436602,Ici Beyrouth,Ici beyrouth,8271
102672531482527,Ihab Matar - إيهاب مطر,AW,6165
123465590650551,Allied Health Group USA,These ads ran without a disclaimer,105
106334182540171,스키마리딩,These ads ran without a disclaimer,≤100
107800617419717,MYKA Foundation,MYKA Foundation,≤100
106197498149118,لبنان الكبير,Grand Lebanon,≤100
2509759842418472,LebTalks,Lebtalks,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
112056958469490,SPI Lebanon,SPI Lebanon,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
116141051407408,Amin Salam,Amin Salam,≤100
382198991791853,TERRE Liban جمعيّة الأرض - لبنان,These ads ran without a disclaimer,≤100
960087244008629,MASAR,Masar,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,≤100
117345834653901,This is Beirut,This is Beirut,≤100
105319651353770,Jusur,Jusur,≤100
834890283550973,Tarek Daoud طارق الداوود,Tarek Daoud طارق الداوود,≤100
