Page ID,Page name,Disclaimer,Amount spent (USD)
309308412520731,Sandy Hook Promise,Sandy Hook Promise,222
309798029121030,Everytown for Gun Safety,Everytown for Gun Safety Action Fund Inc,204
57774720835,RESOLVE: The National Infertility Association,RESOLVE THE NATIONAL INFERTILITY ASSOCIATION (USED IN VA BY: RESOLVE INCORPORATED),105
104268781306125,Powering Up Wyoming,Powering Up Wyoming,≤100
127225910653607,PragerU,PragerU,≤100
602074469965571,Plan C,NATIONAL WOMENS HEALTH NETWORK,≤100
385473284886474,Hillsdale College,Hillsdale College,≤100
18813753280,Human Rights Campaign,Human Rights Campaign Foundation,≤100
1461100540775171,The Tuttle Twins,LIBERTAS INSTITUTE,≤100
18982436812,ACLU,American Civil Liberties Union,≤100
2353537341582545,Proud Patriots,Proud Patriots,≤100
92925746942,Judicial Watch,Judicial Watch,≤100
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,≤100
40217893542,AIPAC,AIPAC,≤100
57259033959,AARP,AARP,≤100
570092813023833,Matt Walsh,The Daily Wire,≤100
104394262049761,Jeremy's Razors,The Daily Wire,≤100
1525472414388476,Better Wyoming,Better Wyoming,≤100
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,≤100
302182941354,AARP Advocates,AARP,≤100
15771560300,Earthjustice,EARTHJUSTICE,≤100
6236054211,Brady: United Against Gun Violence,Brady Campaign to Prevent Gun Violence,≤100
167555906615100,The Voice,"NBCUniversal, LLC",≤100
428821014132730,Katie Porter,KATIE PORTER FOR SENATE,≤100
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",≤100
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",≤100
50576707351,Republican State Leadership Committee,Republican State Leadership Committee,≤100
22067606728,Allen West,The Association of Mature American Citizens Inc,≤100
153080620724,Donald J. Trump,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,≤100
342294162453301,Planned Parenthood,Planned Parenthood Federation of America,≤100
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,≤100
100652668612020,Essential Plastics Coalition,"CENTER FOR CONSUMER FREEDOM, THE",≤100
140357056032320,NEA Today,National Education Association,≤100
203805062990264,Ben Shapiro,The Daily Wire,≤100
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,≤100
49651563727,Live Action,Live Action,≤100
108641741851973,Magic Valley Energy,Magic Valley Energy LLC,≤100
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",≤100
142914269087072,Cornell Lab of Ornithology,Cornell Lab of Ornithology,≤100
333710103706307,GIFFORDS,Giffords,≤100
109320440856128,Stand Up to Jewish Hate,"Foundation to Combat Anti-Semitism, Inc.",≤100
8473889271,National Parks Conservation Association,National Parks Conservation Association,≤100
2053678114723700,President Trump's Patriot Army,I Love My Freedom,≤100
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,≤100
19554217292,American Heart Association: You're the Cure,American Heart Association,≤100
166618413413767,Jay Sekulow,American Center for Law and Justice,≤100
161183970656851,Ruben Gallego,GALLEGO FOR ARIZONA,≤100
8492293163,Environmental Defense Fund,Environmental Defense Fund,≤100
131730790498,Take Down Tobacco,Campaign for Tobacco-Free Kids,≤100
130268756992804,Yale Climate Connections,Yale Climate Connections with Facebook Ad Credits,≤100
1435071773455316,Daily Wire,The Daily Wire,≤100
38471053686,Elizabeth Warren,"WARREN FOR SENATE, INC.",≤100
7814597100,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,≤100
110267835279432,Senior Savings,The Daily Savings Journal,≤100
199504650087085,United,"UNITED AIRLINES, INC.",≤100
114008535880,Foundation for Individual Rights and Expression,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,≤100
203197030603239,8 Billion Trees,8 Billion Trees LLC,≤100
665345483483486,NRA - National Rifle Association of America,NATIONAL RIFLE ASSN OF AMERICA,≤100
746938465317981,Nuclear Matters,Nuclear Matters,≤100
12375354406,USO,United Service Organizations,≤100
580610428636345,Fight for $15,Fight for $15,≤100
7341997111,Conservation International,Conservation International,≤100
12566691349,Today Show,"NBCUniversal, LLC",≤100
200650357207240,I Love My Freedom,I Love My Freedom,≤100
128155811565,Wyoming Liberty Group,WY LIBERTY GROUP,≤100
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",≤100
1632814840319802,John Fetterman,Fetterman for PA,≤100
50822254585,Mountain States Legal Foundation,Mountain States Legal Foundation,≤100
103885799225717,Liberty Protector,Liberty Protector,≤100
115379705206001,U.S. Department of Homeland Security Blue Campaign,U.S Department of Homeland Security Blue Campaign,≤100
1476342155924546,Big Rig Threads,Big Rig T-Shirts and Decals LLC,≤100
132066233534659,Healthcare Education Project,Healthcare Education Project,≤100
209516845093,NRDC Action Fund,NRDC Action Fund,≤100
100758682697459,Mayday Health,"Mayday Medicines, Inc.",≤100
515208202285132,The Kelly Clarkson Show,"NBCUniversal, LLC",≤100
1316372698453411,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez for Congress,≤100
104979848524405,Starts With Us,Lubetzky Family Foundation,≤100
6204742571,Sierra Club,SIERRA CLUB,≤100
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",≤100
6514736316,Walden University,Walden University,≤100
