Page ID,Page name,Disclaimer,Amount spent (EUR)
86874647886,Net.hr,Net.hr,≤100
178362315106,European Parliament,European Parliament,≤100
1781165065440754,N1 Hrvatska,N1 Hrvatska,≤100
272201060331942,Karlo Ressler,Karlo Ressler,≤100
106928174232844,Domovinski pokret,Domovinski pokret,≤100
105129271272621,Vesna Vučemilović,HRVATSKI SUVERENISTI,≤100
129634970518,SDP Hrvatske,SDP Hrvatske,≤100
102285721646246,Ilčić Ladislav,Ladislav Ilčić,≤100
122081620813,DNEVNIK.hr,NOVA TV,≤100
482597361772021,Sunčana Glavak,MEP Sunčana Glavak,≤100
770459529655215,Radnička Fronta,Radnička Fronta,≤100
1774798116169873,Marijan Pavliček,Hrvatski suverenisti,≤100
2203684973028242,Katarina Peović,Radnička Fronta,≤100
169065407139584,Tilt,European Greens,≤100
290157866338,Eurokonzalting - EU fondovi,Eurokonzalting - EU fondovi,≤100
102198203158768,AgroKlub.com,Agroklub d.o.o.,≤100
1487935214842281,Faktograf.hr,Faktograf.hr,≤100
585411648152023,Peđa Grbin,SDP Hrvatske,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
210627425725812,Studentski.hr,Studentski.hr,≤100
109420188426263,VIDA,Vida produkcija,≤100
1382783485324942,San Miguel,These ads ran without a disclaimer,≤100
102260795029090,Mate Šimundić,Mate Šimundić,≤100
105473794189484,FOCUS,Focus Online,≤100
1654693614793888,Geopolitika.news,Motus media d.o.o.,≤100
158275260864535,Kreni zdravo,These ads ran without a disclaimer,≤100
235319525101705,Genius by InterCapital,InterCapital Asset Management,≤100
111584317974017,MetalProdukt.hr,Sebastijan Ćuk,≤100
1087491177963859,EU vs Disinformation,These ads ran without a disclaimer,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
378390442713711,Frano Čirko,Frano Čirko,≤100
110933407315208,Hrvatski-glasnik,hrvatski glasnik,≤100
113001768735420,IDE3 IT,IDE3,≤100
102409151592858,ZGRADOnačelnik.hr,Zgradonačelnik.hr,≤100
389347084776786,Zagreb je NAŠ,Zagreb je NAŠ,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
101128979551479,Главное за День,These ads ran without a disclaimer,≤100
100503406243413,Seabird bottle,These ads ran without a disclaimer,≤100
