Page ID,Page name,Disclaimer,Amount spent (ZAR)
102268322635915,The Finance Daily,The Finance Daily,1352
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,706
136956534616,Times LIVE,TimesLIVE,398
1742410059361710,AwakeMzansi,Awake Mzansi,384
57206003848,Greenpeace Africa,Greenpeace Africa,314
281514245300699,Democratic Alliance Merafong,Carl Sebastian Steenekamp,314
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,228
193163794039969,The School of Visibility,These ads ran without a disclaimer,192
103660385190383,Public Sector Leaders,Timothy Graham Barlin,167
2145594122138312,Action Society,Action Society,152
181204251979581,NEASA,National Employers' Association of South Africa,140
1613107698993129,Jenwil BlueStar Potchefstroom,Jenwil BlueStar,128
116657351312927,Pledge To Vote SA,Pledge to Vote,122
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,119
6011868110,Democratic Alliance,Democratic Alliance,102
817419378298114,Herman Mashaba,ActionSA,≤100
107169379305548,TLU SA,TLU SA,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
448191278579586,Democratic Alliance Gauteng,Democratic Alliance Gauteng,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
103278761413963,Empowering SA,Empowering SA,≤100
384422538296426,United Palestinian Appeal - UPA,These ads ran without a disclaimer,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
102058729490584,aldadon_marley,These ads ran without a disclaimer,≤100
110290324123462,poetic__grace,These ads ran without a disclaimer,≤100
311936835992045,Dear South Africa,DearSA,≤100
104692291218239,DA Free State Future Leaders Programme,Democratic Alliance Free State,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign,Sipho Pienaar Malapane,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
285329935218383,Dr. Zamani Saul Page,These ads ran without a disclaimer,≤100
106579678745521,thewaynemathewnaidoofoundation,These ads ran without a disclaimer,≤100
112634688359045,Jinlaihui Cable factory,These ads ran without a disclaimer,≤100
354997094525178,African Women in Leadership Organisation,These ads ran without a disclaimer,≤100
107444342282249,Dog Rescue Foundation,These ads ran without a disclaimer,≤100
166143960176764,Jhybo,These ads ran without a disclaimer,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
56632622313,U.S. Mission Vienna,These ads ran without a disclaimer,≤100
104884262506601,Steven Goldman Futures,These ads ran without a disclaimer,≤100
121134828035788,Golden Gate Sports,These ads ran without a disclaimer,≤100
632259954063307,Moe El Sahili,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
102497746096944,WiN FUND,These ads ran without a disclaimer,≤100
