Page ID,Page name,Disclaimer,Amount spent (NOK)
329095637110085,FRANTZ AS,Frantz as,2416
111345183340,Fagforbundet,Fagforbundet,595
234659001772,Arbeiderpartiet,Arbeiderpartiet,272
14095969045,Fremskrittspartiet,Fremskrittspartiet,267
10953652930,Høyre,Høyre,200
11526489541,Senterpartiet,Senterpartiet,187
126448980866214,Klassekampen,Klassekampen,159
135843375926,UNICEF Norge,UNICEF Norge,127
363833947418094,Senja SV,Senja SV,112
209735895864644,Sylvi Listhaug,Fremskrittspartiet,≤100
533651323368005,Nordland FrP,Nordland FrP,≤100
447470820360,Tromsø SV,Tromsø SV,≤100
117112034596796,Målselv Høyre,Målselv Høyre,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
129829403731255,Tromsø Arbeiderparti,Tromsø Arbeiderparti,≤100
203067569732001,Fellesforbundet,Fellesforbundet,≤100
105060276260021,Tromsø FrP,Tromsø FrP,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
275389322558295,LOs sommerpatrulje,LO,≤100
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
6458652543,WWF Verdens naturfond,Stiftelse WWF Verdens naturfond,≤100
182722095112422,Målselv Arbeiderparti,Målselv Arbeiderparti,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
10254410675,Venstre,Venstre,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
20468812735,LO,LO,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
140763989922811,Senja FrP,Senja FrP,≤100
196060713751352,LO Trøndelag,LO,≤100
102426916209178,Kristian Eilertsen - FrP,Harstad FrP,≤100
180922468616209,Oslo SV,Oslo SV,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
120446271352301,Nord universitet,These ads ran without a disclaimer,≤100
109997808014510,Maria Miller MP,These ads ran without a disclaimer,≤100
1583324988565868,Stortinget,Stortinget,≤100
58473863651,Amnesty International Norway,Amnesty International Norge,≤100
136206693091663,Norges Fiskarlag,Norges Fiskarlag,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
117726821605303,PBL,PBL,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
129172787092846,Norsk Kennel Klub (NKK),Norsk Kennel Klub,≤100
752436708102132,Liberalistene,Liberalistene,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
176175415825122,apotek.no,Apotekforeningen,≤100
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
128566103830426,Civita,Civita AS,≤100
63069821771,Naturviterne,Naturviterne - Fagforening med hjerte for bærekraft,≤100
175438386701,Dagen,Dagbladet Dagen AS,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
198660866818662,Afghanistankomiteen - NAC,Afghanistankomiteen,≤100
718942011483190,Aftenposten Historie,Aftenposten,≤100
224521330900884,Bergen SV,Bergen SV,≤100
230808690265272,Drammen SV,Drammen SV,≤100
159084565236,Transit magasin,Transit Media AS,≤100
139630365693,Drammen FrP,Drammen Fremskrittsparti,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
259806498252,Fredrikstad Venstre,Fredrikstad Venstre,≤100
124204290975235,Alta Arbeiderparti,Alta Arbeiderparti,≤100
189196954458836,Klar Tale,STIFTELSEN KLAR TALE,≤100
758656980990618,Indre Fosen Arbeiderparti,Indre Fosen Arbeiderparti,≤100
969225266468800,Birkenes Senterparti,Birkenes Senterparti,≤100
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100
112631767587663,Meninger24,Meninger24,≤100
426489054185232,Kristiansand Arbeiderparti,Kristiansand Arbeiderparti,≤100
101877112854513,Østfold SV,Østfold SV,≤100
101773061901523,Sola INP,Sola INP,≤100
289683304433819,Rælingen Høyre,Rælingen Høyre,≤100
883914014974456,Rana Arbeiderparti,Rana Arbeiderparti,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
116602181709178,Rogaland KrF,Rogaland KrF,≤100
198585810159111,Modum FrP,Modum FrP,≤100
1281475135310961,Sissel Knutsen Hegdal - ordførerkandidat Høyre,Sissel Knutsen Hegdal - ordførerkandidat Høyre,≤100
591988314148347,Ås SV,Ås SV,≤100
343915555647819,Lillehammer Senterparti,Lillehammer Senterparti,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
119096291574555,Møre og Romsdal Senterparti,Møre og Romsdal Senterparti,≤100
106427309695411,Kleppelista,Kleppelista,≤100
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,≤100
1509543435991201,Larvik FrP,Larvik FrP,≤100
106736786343446,Stord FrP,Stord FrP,≤100
675104515923877,Enebakk KrF,Enebakk KrF,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
298357179829,Trondheim Arbeiderparti,Trondheim Arbeiderparti,≤100
463509943692556,Nordre Follo SV,Nordre Follo SV,≤100
206510029407716,Møre og Romsdal Høyre,Møre og Romsdal Høyre,≤100
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,≤100
367798489898591,Tønsberg Arbeiderparti,Tønsberg Arbeiderparti,≤100
329804540373370,Vestfold og Telemark fylkeskommune,These ads ran without a disclaimer,≤100
1026723277390366,Alvdal Høyre,These ads ran without a disclaimer,≤100
135779106489065,Stavanger KrF,Stavanger KrF,≤100
108276258909021,Olarglscal-fox,These ads ran without a disclaimer,≤100
7783116506,Animals Asia,These ads ran without a disclaimer,≤100
355828061231244,Sápmi Pride,These ads ran without a disclaimer,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
