Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
113795884973581,Posgrado UPEA,Luis Alejandro Urrutia Monrroy,≤100
101029268584854,José Carlos Sánchez Verazaín,Boris Christian Lehm Murillo,≤100
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100
100569089673267,Jesús Cuellar C. de Administración y Cidar oporto al C. de Vigilancia,These ads ran without a disclaimer,≤100
102196065676160,Prof. Julio Cesar Justiniano - Dogo Concejal,Prof. Julio Cesar Justiniano - Dogo Concejal,≤100
111585510603603,Elena Pachacute - Diputada Nacional,María Elena Pachacute Ticona,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
117531371235659,Inspirinia Ok,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
458248597966121,Economy,Economy,≤100
