Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,32347
1428873024044736,المدن - almodon,المدن - almodon‎,12997
1438703606372190,Elham Said Freiha,Elham Freiha,7576
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,6061
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,6061
1744356319118477,هنا لبنان,هنا لبنان,5528
110470091436602,Ici Beyrouth,Ici beyrouth,4178
102023711572671,أساس ميديا -  Asas Media,asasmedia,3490
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,2573
107698404702208,Alkalima,Alkalima Onlime,2138
274138756817,Architonic,These ads ran without a disclaimer,1645
129660230432028,Dr. Toufic Hindi,Toufic Hindi,1515
118246218258237,Transparency International Lebanon - No Corruption,Lebanese Transparency Association-No Corruption,1515
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,1258
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,1016
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,866
105319651353770,Jusur,Jusur Arabia,667
204309706385271,Maharatnews,Maharat Foundation,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,≤100
109187228232712,F5,These ads ran without a disclaimer,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
113061177535527,افتراضية,افتراضية,≤100
113791238657176,قناة العربية  Al Arabiya,These ads ran without a disclaimer,≤100
